,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Europe,"  Hungary, County Szabolcs-Szatmar (1983-1987)",7,0.5,0.4,..,"  Hungary, County Szabolcs-Szatmar (1983-1987)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1983-1987)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1983-1987)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1983-1987)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1983-1987)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1983-1987)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1983-1987)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1983-1987)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1983-1987)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1983-1987)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1983-1987)",1,1.2,1.2,0.01,"  Hungary, County Szabolcs-Szatmar (1983-1987)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1983-1987)",1,1.4,1.4,0.01,"  Hungary, County Szabolcs-Szatmar (1983-1987)",1,2.7,2.7,0.01,"  Hungary, County Szabolcs-Szatmar (1983-1987)",2,5.1,5.1,0.03,"  Hungary, County Szabolcs-Szatmar (1983-1987)",1,3.7,3.7,0.02,"  Hungary, County Szabolcs-Szatmar (1983-1987)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1983-1987)",1,14.3,14.3,..,
Europe,"  Hungary, County Vas (1983-1987)",3,0.4,0.2,..,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",1,4.2,4.2,0.02,"  Hungary, County Vas (1983-1987)",1,6.1,6.1,0.03,"  Hungary, County Vas (1983-1987)",1,13.1,13.1,0.07,"  Hungary, County Vas (1983-1987)",0,0,0,..,
Europe,  Iceland (1983-1987),7,1.2,0.9,..,  Iceland (1983-1987),0,0,0,0,  Iceland (1983-1987),0,0,0,0,  Iceland (1983-1987),0,0,0,0,  Iceland (1983-1987),0,0,0,0,  Iceland (1983-1987),0,0,0,0,  Iceland (1983-1987),0,0,0,0,  Iceland (1983-1987),0,0,0,0,  Iceland (1983-1987),0,0,0,0,  Iceland (1983-1987),0,0,0,0,  Iceland (1983-1987),0,0,0,0,  Iceland (1983-1987),1,3.7,3.7,0.02,  Iceland (1983-1987),1,3.8,3.8,0.02,  Iceland (1983-1987),0,0,0,0,  Iceland (1983-1987),2,10.8,10.8,0.05,  Iceland (1983-1987),0,0,0,0,  Iceland (1983-1987),1,9.5,9.5,0.05,  Iceland (1983-1987),2,29.2,29.2,0.15,  Iceland (1983-1987),0,0,0,..,
Europe,"  Ireland, Southern (1983-1986)",8,0.7,0.7,..,"  Ireland, Southern (1983-1986)",0,0,0,0,"  Ireland, Southern (1983-1986)",0,0,0,0,"  Ireland, Southern (1983-1986)",0,0,0,0,"  Ireland, Southern (1983-1986)",0,0,0,0,"  Ireland, Southern (1983-1986)",0,0,0,0,"  Ireland, Southern (1983-1986)",0,0,0,0,"  Ireland, Southern (1983-1986)",0,0,0,0,"  Ireland, Southern (1983-1986)",1,1.5,1.5,0.01,"  Ireland, Southern (1983-1986)",0,0,0,0,"  Ireland, Southern (1983-1986)",2,4,4,0.02,"  Ireland, Southern (1983-1986)",0,0,0,0,"  Ireland, Southern (1983-1986)",1,2.2,2.2,0.01,"  Ireland, Southern (1983-1986)",1,2.3,2.3,0.01,"  Ireland, Southern (1983-1986)",1,2.4,2.4,0.01,"  Ireland, Southern (1983-1986)",1,2.9,2.9,0.01,"  Ireland, Southern (1983-1986)",1,4.7,4.7,0.02,"  Ireland, Southern (1983-1986)",0,0,0,0,"  Ireland, Southern (1983-1986)",0,0,0,..,
Europe,"  Italy, Florence (1985-1987)",21,1.2,0.7,..,"  Italy, Florence (1985-1987)",0,0,0,0,"  Italy, Florence (1985-1987)",0,0,0,0,"  Italy, Florence (1985-1987)",0,0,0,0,"  Italy, Florence (1985-1987)",0,0,0,0,"  Italy, Florence (1985-1987)",0,0,0,0,"  Italy, Florence (1985-1987)",1,0.8,0.8,0,"  Italy, Florence (1985-1987)",0,0,0,0,"  Italy, Florence (1985-1987)",1,0.8,0.8,0,"  Italy, Florence (1985-1987)",1,0.9,0.9,0,"  Italy, Florence (1985-1987)",1,0.8,0.8,0,"  Italy, Florence (1985-1987)",1,0.9,0.9,0,"  Italy, Florence (1985-1987)",1,0.9,0.9,0,"  Italy, Florence (1985-1987)",1,0.9,0.9,0,"  Italy, Florence (1985-1987)",4,5.5,5.5,0.03,"  Italy, Florence (1985-1987)",2,2.9,2.9,0.01,"  Italy, Florence (1985-1987)",8,..,..,..,"  Italy, Florence (1985-1987)",0,..,..,..,"  Italy, Florence (1985-1987)",0,..,..,..,
Europe,"  Italy, Genoa (1986-1987)",6,0.9,0.5,..,"  Italy, Genoa (1986-1987)",0,0,0,0,"  Italy, Genoa (1986-1987)",0,0,0,0,"  Italy, Genoa (1986-1987)",0,0,0,0,"  Italy, Genoa (1986-1987)",0,0,0,0,"  Italy, Genoa (1986-1987)",0,0,0,0,"  Italy, Genoa (1986-1987)",0,0,0,0,"  Italy, Genoa (1986-1987)",0,0,0,0,"  Italy, Genoa (1986-1987)",0,0,0,0,"  Italy, Genoa (1986-1987)",1,2.1,2.1,0.01,"  Italy, Genoa (1986-1987)",1,2,2,0.01,"  Italy, Genoa (1986-1987)",2,4.1,4.1,0.02,"  Italy, Genoa (1986-1987)",0,0,0,0,"  Italy, Genoa (1986-1987)",0,0,0,0,"  Italy, Genoa (1986-1987)",0,0,0,0,"  Italy, Genoa (1986-1987)",0,0,0,0,"  Italy, Genoa (1986-1987)",1,4.4,4.4,0.02,"  Italy, Genoa (1986-1987)",1,8.9,8.9,0.04,"  Italy, Genoa (1986-1987)",0,0,0,..,
Europe,"  Italy, Latina (1983-1985)",4,0.6,0.5,..,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",3,10.8,10.8,0.05,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",1,..,..,..,"  Italy, Latina (1983-1985)",0,..,..,..,"  Italy, Latina (1983-1985)",0,..,..,..,
Europe,"  Italy, Parma (1983-1987)",6,0.6,0.3,..,"  Italy, Parma (1983-1987)",0,0,0,0,"  Italy, Parma (1983-1987)",0,0,0,0,"  Italy, Parma (1983-1987)",0,0,0,0,"  Italy, Parma (1983-1987)",0,0,0,0,"  Italy, Parma (1983-1987)",0,0,0,0,"  Italy, Parma (1983-1987)",0,0,0,0,"  Italy, Parma (1983-1987)",0,0,0,0,"  Italy, Parma (1983-1987)",0,0,0,0,"  Italy, Parma (1983-1987)",1,1.6,1.6,0.01,"  Italy, Parma (1983-1987)",0,0,0,0,"  Italy, Parma (1983-1987)",0,0,0,0,"  Italy, Parma (1983-1987)",0,0,0,0,"  Italy, Parma (1983-1987)",0,0,0,0,"  Italy, Parma (1983-1987)",1,2.2,2.2,0.01,"  Italy, Parma (1983-1987)",1,2.1,2.1,0.01,"  Italy, Parma (1983-1987)",1,..,..,..,"  Italy, Parma (1983-1987)",1,..,..,..,"  Italy, Parma (1983-1987)",1,..,..,..,
Europe,"  Italy, Ragusa (1983-1987)",3,0.4,0.2,..,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",1,3.8,3.8,0.02,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,..,..,..,"  Italy, Ragusa (1983-1987)",2,..,..,..,
Europe,"  Italy, Romagna (1986-1987)",6,1.4,0.7,..,"  Italy, Romagna (1986-1987)",0,0,0,0,"  Italy, Romagna (1986-1987)",0,0,0,0,"  Italy, Romagna (1986-1987)",0,0,0,0,"  Italy, Romagna (1986-1987)",0,0,0,0,"  Italy, Romagna (1986-1987)",0,0,0,0,"  Italy, Romagna (1986-1987)",0,0,0,0,"  Italy, Romagna (1986-1987)",0,0,0,0,"  Italy, Romagna (1986-1987)",0,0,0,0,"  Italy, Romagna (1986-1987)",0,0,0,0,"  Italy, Romagna (1986-1987)",0,0,0,0,"  Italy, Romagna (1986-1987)",0,0,0,0,"  Italy, Romagna (1986-1987)",1,3.6,3.6,0.02,"  Italy, Romagna (1986-1987)",1,3.7,3.7,0.02,"  Italy, Romagna (1986-1987)",1,4.9,4.9,0.02,"  Italy, Romagna (1986-1987)",0,0,0,0,"  Italy, Romagna (1986-1987)",2,..,..,..,"  Italy, Romagna (1986-1987)",1,..,..,..,"  Italy, Romagna (1986-1987)",0,..,..,..,
Europe,"  Italy, Trieste (1984-1985)",7,2.7,1.4,..,"  Italy, Trieste (1984-1985)",0,0,0,0,"  Italy, Trieste (1984-1985)",0,0,0,0,"  Italy, Trieste (1984-1985)",0,0,0,0,"  Italy, Trieste (1984-1985)",0,0,0,0,"  Italy, Trieste (1984-1985)",0,0,0,0,"  Italy, Trieste (1984-1985)",0,0,0,0,"  Italy, Trieste (1984-1985)",0,0,0,0,"  Italy, Trieste (1984-1985)",0,0,0,0,"  Italy, Trieste (1984-1985)",0,0,0,0,"  Italy, Trieste (1984-1985)",0,0,0,0,"  Italy, Trieste (1984-1985)",0,0,0,0,"  Italy, Trieste (1984-1985)",1,5.9,5.9,0.03,"  Italy, Trieste (1984-1985)",2,10.5,10.5,0.05,"  Italy, Trieste (1984-1985)",1,9.6,9.6,0.05,"  Italy, Trieste (1984-1985)",1,6.7,6.7,0.03,"  Italy, Trieste (1984-1985)",0,0,0,0,"  Italy, Trieste (1984-1985)",1,21.6,21.6,0.11,"  Italy, Trieste (1984-1985)",1,45.1,45.1,..,
Europe,"  Italy, Turin (1985-1987)",18,1.2,0.7,..,"  Italy, Turin (1985-1987)",0,0,0,0,"  Italy, Turin (1985-1987)",0,0,0,0,"  Italy, Turin (1985-1987)",0,0,0,0,"  Italy, Turin (1985-1987)",0,0,0,0,"  Italy, Turin (1985-1987)",0,0,0,0,"  Italy, Turin (1985-1987)",0,0,0,0,"  Italy, Turin (1985-1987)",0,0,0,0,"  Italy, Turin (1985-1987)",0,0,0,0,"  Italy, Turin (1985-1987)",0,0,0,0,"  Italy, Turin (1985-1987)",2,1.7,1.7,0.01,"  Italy, Turin (1985-1987)",0,0,0,0,"  Italy, Turin (1985-1987)",1,0.9,0.9,0,"  Italy, Turin (1985-1987)",5,5.9,5.9,0.03,"  Italy, Turin (1985-1987)",1,1.9,1.9,0.01,"  Italy, Turin (1985-1987)",3,6.1,6.1,0.03,"  Italy, Turin (1985-1987)",3,..,..,..,"  Italy, Turin (1985-1987)",0,..,..,..,"  Italy, Turin (1985-1987)",3,..,..,..,
Europe,"  Italy, Varese (1983-1987)",9,0.5,0.4,..,"  Italy, Varese (1983-1987)",0,0,0,0,"  Italy, Varese (1983-1987)",0,0,0,0,"  Italy, Varese (1983-1987)",0,0,0,0,"  Italy, Varese (1983-1987)",0,0,0,0,"  Italy, Varese (1983-1987)",0,0,0,0,"  Italy, Varese (1983-1987)",0,0,0,0,"  Italy, Varese (1983-1987)",0,0,0,0,"  Italy, Varese (1983-1987)",1,0.7,0.7,0,"  Italy, Varese (1983-1987)",0,0,0,0,"  Italy, Varese (1983-1987)",0,0,0,0,"  Italy, Varese (1983-1987)",1,0.8,0.8,0,"  Italy, Varese (1983-1987)",2,1.8,1.8,0.01,"  Italy, Varese (1983-1987)",1,1.1,1.1,0.01,"  Italy, Varese (1983-1987)",1,1.7,1.7,0.01,"  Italy, Varese (1983-1987)",1,1.6,1.6,0.01,"  Italy, Varese (1983-1987)",1,2.5,2.5,0.01,"  Italy, Varese (1983-1987)",0,0,0,0,"  Italy, Varese (1983-1987)",1,12.5,12.5,..,
Europe,  Latvia (1983-1987),1,0,0,..,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),1,0.7,0.7,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),0,0,0,..,
Europe,  Norway (1983-1987),59,0.6,0.4,..,  Norway (1983-1987),0,0,0,0,  Norway (1983-1987),0,0,0,0,  Norway (1983-1987),0,0,0,0,  Norway (1983-1987),0,0,0,0,  Norway (1983-1987),0,0,0,0,  Norway (1983-1987),1,0.1,0.1,0,  Norway (1983-1987),1,0.1,0.1,0,  Norway (1983-1987),3,0.4,0.4,0,  Norway (1983-1987),2,0.3,0.3,0,  Norway (1983-1987),2,0.4,0.4,0,  Norway (1983-1987),3,0.6,0.6,0,  Norway (1983-1987),4,0.8,0.8,0,  Norway (1983-1987),4,0.7,0.7,0,  Norway (1983-1987),11,2.3,2.3,0.01,  Norway (1983-1987),10,2.6,2.6,0.01,  Norway (1983-1987),7,2.6,2.6,0.01,  Norway (1983-1987),5,3.3,3.3,0.02,  Norway (1983-1987),6,6.6,6.6,..,
Europe,"  Poland, Cracow City (1983-1986)",4,0.3,0.3,..,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",3,10.4,10.4,0.05,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",1,..,..,..,"  Poland, Cracow City (1983-1986)",0,..,..,..,
Europe,"  Poland, Lower Silesia (1984-1987)",12,0.4,0.4,..,"  Poland, Lower Silesia (1984-1987)",0,0,0,0,"  Poland, Lower Silesia (1984-1987)",0,0,0,0,"  Poland, Lower Silesia (1984-1987)",1,0.4,0.4,0,"  Poland, Lower Silesia (1984-1987)",0,0,0,0,"  Poland, Lower Silesia (1984-1987)",0,0,0,0,"  Poland, Lower Silesia (1984-1987)",0,0,0,0,"  Poland, Lower Silesia (1984-1987)",0,0,0,0,"  Poland, Lower Silesia (1984-1987)",0,0,0,0,"  Poland, Lower Silesia (1984-1987)",0,0,0,0,"  Poland, Lower Silesia (1984-1987)",0,0,0,0,"  Poland, Lower Silesia (1984-1987)",1,0.6,0.6,0,"  Poland, Lower Silesia (1984-1987)",2,1.2,1.2,0.01,"  Poland, Lower Silesia (1984-1987)",2,1.5,1.5,0.01,"  Poland, Lower Silesia (1984-1987)",1,1.4,1.4,0.01,"  Poland, Lower Silesia (1984-1987)",1,1.9,1.9,0.01,"  Poland, Lower Silesia (1984-1987)",3,8.4,8.4,0.04,"  Poland, Lower Silesia (1984-1987)",1,6.2,6.2,0.03,"  Poland, Lower Silesia (1984-1987)",0,0,0,..,
Europe,"  Poland, Nowy Sacz Rural Areas (1983-1986)",2,0.2,0.2,..,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",1,2.7,2.7,0.01,"  Poland, Nowy Sacz Rural Areas (1983-1986)",1,3.3,3.3,0.02,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,..,..,..,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,..,..,..,
Europe,"  Poland, Opole (1985-1987)",1,0.1,0.1,..,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",1,1.1,1.1,0.01,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,..,
Europe,"  Poland, Warsaw City (1983-1987)",28,0.7,0.6,..,"  Poland, Warsaw City (1983-1987)",0,0,0,0,"  Poland, Warsaw City (1983-1987)",0,0,0,0,"  Poland, Warsaw City (1983-1987)",0,0,0,0,"  Poland, Warsaw City (1983-1987)",0,0,0,0,"  Poland, Warsaw City (1983-1987)",0,0,0,0,"  Poland, Warsaw City (1983-1987)",0,0,0,0,"  Poland, Warsaw City (1983-1987)",0,0,0,0,"  Poland, Warsaw City (1983-1987)",2,0.6,0.6,0,"  Poland, Warsaw City (1983-1987)",1,0.4,0.4,0,"  Poland, Warsaw City (1983-1987)",3,1.3,1.3,0.01,"  Poland, Warsaw City (1983-1987)",5,1.9,1.9,0.01,"  Poland, Warsaw City (1983-1987)",3,1.2,1.2,0.01,"  Poland, Warsaw City (1983-1987)",3,1.6,1.6,0.01,"  Poland, Warsaw City (1983-1987)",5,5.2,5.2,0.03,"  Poland, Warsaw City (1983-1987)",2,2.1,2.1,0.01,"  Poland, Warsaw City (1983-1987)",3,4.3,4.3,0.02,"  Poland, Warsaw City (1983-1987)",0,0,0,0,"  Poland, Warsaw City (1983-1987)",1,7.1,7.1,..,
Europe,"  Poland, Warsaw Rural Areas (1983-1987)",5,0.3,0.3,..,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,0,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,0,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,0,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,0,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,0,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,0,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,0,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,0,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,0,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,0,"  Poland, Warsaw Rural Areas (1983-1987)",1,1.3,1.3,0.01,"  Poland, Warsaw Rural Areas (1983-1987)",1,1.3,1.3,0.01,"  Poland, Warsaw Rural Areas (1983-1987)",2,3.5,3.5,0.02,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,0,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,0,"  Poland, Warsaw Rural Areas (1983-1987)",1,3.8,3.8,0.02,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,0,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,..,
Europe,"  Portugal, Vila Nova De Gaia (1983-1987)",5,0.9,1,..,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",1,3.3,3.3,0.02,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",1,4.2,4.2,0.02,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",1,9.7,9.7,0.05,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",2,83.9,83.9,0.42,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,..,
Europe,"  Romania, County Cluj (1983-1987)",9,0.5,0.5,..,"  Romania, County Cluj (1983-1987)",0,0,0,0,"  Romania, County Cluj (1983-1987)",0,0,0,0,"  Romania, County Cluj (1983-1987)",0,0,0,0,"  Romania, County Cluj (1983-1987)",0,0,0,0,"  Romania, County Cluj (1983-1987)",0,0,0,0,"  Romania, County Cluj (1983-1987)",0,0,0,0,"  Romania, County Cluj (1983-1987)",0,0,0,0,"  Romania, County Cluj (1983-1987)",1,0.8,0.8,0,"  Romania, County Cluj (1983-1987)",2,1.8,1.8,0.01,"  Romania, County Cluj (1983-1987)",1,0.8,0.8,0,"  Romania, County Cluj (1983-1987)",0,0,0,0,"  Romania, County Cluj (1983-1987)",2,1.9,1.9,0.01,"  Romania, County Cluj (1983-1987)",1,1.1,1.1,0.01,"  Romania, County Cluj (1983-1987)",2,4.6,4.6,0.02,"  Romania, County Cluj (1983-1987)",0,0,0,0,"  Romania, County Cluj (1983-1987)",0,0,0,0,"  Romania, County Cluj (1983-1987)",0,0,0,0,"  Romania, County Cluj (1983-1987)",0,0,0,..,
