,Breast(C50)-Female age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Asia,"  Japan, Nagasaki (1983-1987)",389,32.7,25,..,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",3,3.6,3.6,0.02,"  Japan, Nagasaki (1983-1987)",18,19.1,19.2,0.1,"  Japan, Nagasaki (1983-1987)",35,36,36.2,0.18,"  Japan, Nagasaki (1983-1987)",45,58.4,58.7,0.29,"  Japan, Nagasaki (1983-1987)",56,73.4,73.8,0.37,"  Japan, Nagasaki (1983-1987)",50,64.4,64.7,0.32,"  Japan, Nagasaki (1983-1987)",64,89.1,89.6,0.45,"  Japan, Nagasaki (1983-1987)",39,62.7,63.1,0.32,"  Japan, Nagasaki (1983-1987)",28,59.8,60.1,0.3,"  Japan, Nagasaki (1983-1987)",22,59.7,60,0.3,"  Japan, Nagasaki (1983-1987)",12,44.2,44.5,0.22,"  Japan, Nagasaki (1983-1987)",8,48.1,48.4,0.24,"  Japan, Nagasaki (1983-1987)",7,70.3,70.7,..,
Asia,"  Japan, Osaka Prefecture (1983-1987)",6131,28,21.9,..,"  Japan, Osaka Prefecture (1983-1987)",0,0,0,0,"  Japan, Osaka Prefecture (1983-1987)",0,0,0,0,"  Japan, Osaka Prefecture (1983-1987)",1,0.1,0.1,0,"  Japan, Osaka Prefecture (1983-1987)",0,0,0,0,"  Japan, Osaka Prefecture (1983-1987)",19,1.1,1.1,0.01,"  Japan, Osaka Prefecture (1983-1987)",54,3.9,3.9,0.02,"  Japan, Osaka Prefecture (1983-1987)",180,11.4,11.4,0.06,"  Japan, Osaka Prefecture (1983-1987)",594,29.1,29.2,0.15,"  Japan, Osaka Prefecture (1983-1987)",886,47.8,48,0.24,"  Japan, Osaka Prefecture (1983-1987)",995,62.7,62.8,0.31,"  Japan, Osaka Prefecture (1983-1987)",846,60.9,61,0.31,"  Japan, Osaka Prefecture (1983-1987)",696,62.2,62.4,0.31,"  Japan, Osaka Prefecture (1983-1987)",609,68.5,68.7,0.34,"  Japan, Osaka Prefecture (1983-1987)",448,62.7,62.9,0.31,"  Japan, Osaka Prefecture (1983-1987)",374,60.1,60.3,0.3,"  Japan, Osaka Prefecture (1983-1987)",227,51.7,51.8,0.26,"  Japan, Osaka Prefecture (1983-1987)",124,50.3,50.4,0.25,"  Japan, Osaka Prefecture (1983-1987)",63,48.6,48.7,..,
Asia,"  Japan, Saga Prefecture (1984-1986)",361,26,19,..,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",1,1.1,1.1,0.01,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",2,2.3,2.3,0.01,"  Japan, Saga Prefecture (1984-1986)",19,19.2,19.2,0.1,"  Japan, Saga Prefecture (1984-1986)",29,28.5,28.5,0.14,"  Japan, Saga Prefecture (1984-1986)",35,41.4,41.4,0.21,"  Japan, Saga Prefecture (1984-1986)",47,55.2,55.2,0.28,"  Japan, Saga Prefecture (1984-1986)",51,55.1,55.1,0.28,"  Japan, Saga Prefecture (1984-1986)",45,49.9,49.9,0.25,"  Japan, Saga Prefecture (1984-1986)",39,49,49,0.25,"  Japan, Saga Prefecture (1984-1986)",38,60,60,0.3,"  Japan, Saga Prefecture (1984-1986)",29,50.6,50.6,0.25,"  Japan, Saga Prefecture (1984-1986)",12,27.8,27.8,0.14,"  Japan, Saga Prefecture (1984-1986)",10,36.7,36.7,0.18,"  Japan, Saga Prefecture (1984-1986)",4,22.9,22.9,..,
Asia,"  Japan, Yamagata Prefecture (1983-1986)",647,24.8,17.6,..,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",4,2.9,2.9,0.01,"  Japan, Yamagata Prefecture (1983-1986)",10,6.2,6.2,0.03,"  Japan, Yamagata Prefecture (1983-1986)",38,20.6,20.6,0.1,"  Japan, Yamagata Prefecture (1983-1986)",51,27.8,27.8,0.14,"  Japan, Yamagata Prefecture (1983-1986)",71,44.8,44.8,0.22,"  Japan, Yamagata Prefecture (1983-1986)",95,54.4,54.4,0.27,"  Japan, Yamagata Prefecture (1983-1986)",83,42.9,42.9,0.21,"  Japan, Yamagata Prefecture (1983-1986)",79,40.1,40.1,0.2,"  Japan, Yamagata Prefecture (1983-1986)",68,40.4,40.4,0.2,"  Japan, Yamagata Prefecture (1983-1986)",50,38.9,38.9,0.19,"  Japan, Yamagata Prefecture (1983-1986)",46,41.6,41.6,0.21,"  Japan, Yamagata Prefecture (1983-1986)",34,41.6,41.6,0.21,"  Japan, Yamagata Prefecture (1983-1986)",10,20.1,20.1,0.1,"  Japan, Yamagata Prefecture (1983-1986)",8,31.5,31.5,..,
Asia,  Kuwait: Kuwaitis (1983-1987),141,8.1,17.2,..,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),2,1.2,1.2,0.01,  Kuwait: Kuwaitis (1983-1987),10,7.5,7.5,0.04,  Kuwait: Kuwaitis (1983-1987),14,13.7,13.7,0.07,  Kuwait: Kuwaitis (1983-1987),15,18.3,18.3,0.09,  Kuwait: Kuwaitis (1983-1987),16,25.4,25.4,0.13,  Kuwait: Kuwaitis (1983-1987),25,51.9,51.9,0.26,  Kuwait: Kuwaitis (1983-1987),14,37.8,37.8,0.19,  Kuwait: Kuwaitis (1983-1987),12,46.6,46.6,0.23,  Kuwait: Kuwaitis (1983-1987),11,50.6,50.6,0.25,  Kuwait: Kuwaitis (1983-1987),8,54.3,54.3,0.27,  Kuwait: Kuwaitis (1983-1987),6,56.8,56.8,0.28,  Kuwait: Kuwaitis (1983-1987),6,112,112,0.56,  Kuwait: Kuwaitis (1983-1987),2,52.7,52.7,0.26,  Kuwait: Kuwaitis (1983-1987),0,0,0,..,
Asia,  Kuwait: Non-Kuwaitis (1983-1987),360,18,35.6,..,  Kuwait: Non-Kuwaitis (1983-1987),1,0.3,0.3,0,  Kuwait: Non-Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Non-Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Non-Kuwaitis (1983-1987),1,0.6,0.6,0,  Kuwait: Non-Kuwaitis (1983-1987),1,0.5,0.5,0,  Kuwait: Non-Kuwaitis (1983-1987),13,5.8,5.8,0.03,  Kuwait: Non-Kuwaitis (1983-1987),37,17.9,17.9,0.09,  Kuwait: Non-Kuwaitis (1983-1987),66,42.1,42.1,0.21,  Kuwait: Non-Kuwaitis (1983-1987),75,72,72,0.36,  Kuwait: Non-Kuwaitis (1983-1987),74,111.9,111.9,0.56,  Kuwait: Non-Kuwaitis (1983-1987),41,108.9,108.9,0.54,  Kuwait: Non-Kuwaitis (1983-1987),27,134.1,134.1,0.67,  Kuwait: Non-Kuwaitis (1983-1987),13,116.2,116.2,0.58,  Kuwait: Non-Kuwaitis (1983-1987),5,81.3,81.3,0.41,  Kuwait: Non-Kuwaitis (1983-1987),3,67.2,67.2,0.34,  Kuwait: Non-Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Non-Kuwaitis (1983-1987),2,128.6,128.6,0.64,  Kuwait: Non-Kuwaitis (1983-1987),1,101.4,101.4,..,
Asia,  Kyrgyzstan (1986-1987),672,16.1,19.6,..,  Kyrgyzstan (1986-1987),0,0,0,0,  Kyrgyzstan (1986-1987),0,0,0,0,  Kyrgyzstan (1986-1987),0,0,0,0,  Kyrgyzstan (1986-1987),1,0.2,0.2,0,  Kyrgyzstan (1986-1987),1,0.3,0.3,0,  Kyrgyzstan (1986-1987),16,4.9,4.9,0.02,  Kyrgyzstan (1986-1987),28,9.9,9.9,0.05,  Kyrgyzstan (1986-1987),51,23.8,23.8,0.12,  Kyrgyzstan (1986-1987),39,36.6,36.6,0.18,  Kyrgyzstan (1986-1987),96,49.3,49.3,0.25,  Kyrgyzstan (1986-1987),95,60.6,60.6,0.3,  Kyrgyzstan (1986-1987),95,54.1,54.1,0.27,  Kyrgyzstan (1986-1987),94,70.4,70.4,0.35,  Kyrgyzstan (1986-1987),56,66,66,0.33,  Kyrgyzstan (1986-1987),42,54.4,54.4,0.27,  Kyrgyzstan (1986-1987),37,64.4,64.4,0.32,  Kyrgyzstan (1986-1987),14,34.5,34.5,0.17,  Kyrgyzstan (1986-1987),7,24.7,24.7,..,
Asia,"  Philippines, Manila (1983-1987)",2849,27.3,49.7,..,"  Philippines, Manila (1983-1987)",1,0.1,0.1,0,"  Philippines, Manila (1983-1987)",0,0,0,0,"  Philippines, Manila (1983-1987)",0,0,0,0,"  Philippines, Manila (1983-1987)",8,0.6,0.6,0,"  Philippines, Manila (1983-1987)",17,1.2,1.2,0.01,"  Philippines, Manila (1983-1987)",57,5,5.1,0.03,"  Philippines, Manila (1983-1987)",153,19.2,19.3,0.1,"  Philippines, Manila (1983-1987)",312,59.6,60,0.3,"  Philippines, Manila (1983-1987)",346,74.3,74.8,0.37,"  Philippines, Manila (1983-1987)",445,126.2,127,0.64,"  Philippines, Manila (1983-1987)",374,126.4,127.3,0.64,"  Philippines, Manila (1983-1987)",341,157.2,158.3,0.79,"  Philippines, Manila (1983-1987)",290,177.8,179,0.89,"  Philippines, Manila (1983-1987)",189,149.8,150.8,0.75,"  Philippines, Manila (1983-1987)",157,209.2,210.6,1.05,"  Philippines, Manila (1983-1987)",74,..,..,..,"  Philippines, Manila (1983-1987)",46,..,..,..,"  Philippines, Manila (1983-1987)",20,..,..,..,
Asia,"  Philippines, Rizal Province (1983-1987)",1794,21.1,40.9,..,"  Philippines, Rizal Province (1983-1987)",0,0,0,0,"  Philippines, Rizal Province (1983-1987)",0,0,0,0,"  Philippines, Rizal Province (1983-1987)",0,0,0,0,"  Philippines, Rizal Province (1983-1987)",1,0.1,0.1,0,"  Philippines, Rizal Province (1983-1987)",15,1.4,1.4,0.01,"  Philippines, Rizal Province (1983-1987)",49,5.3,5.4,0.03,"  Philippines, Rizal Province (1983-1987)",116,16.6,16.9,0.08,"  Philippines, Rizal Province (1983-1987)",180,38.7,39.2,0.2,"  Philippines, Rizal Province (1983-1987)",213,57.9,58.7,0.29,"  Philippines, Rizal Province (1983-1987)",294,106.6,108.2,0.54,"  Philippines, Rizal Province (1983-1987)",240,117.5,119.3,0.6,"  Philippines, Rizal Province (1983-1987)",193,124.2,126,0.63,"  Philippines, Rizal Province (1983-1987)",166,140.4,142.5,0.71,"  Philippines, Rizal Province (1983-1987)",118,126.1,127.9,0.64,"  Philippines, Rizal Province (1983-1987)",88,149.6,151.8,0.76,"  Philippines, Rizal Province (1983-1987)",57,..,..,..,"  Philippines, Rizal Province (1983-1987)",27,..,..,..,"  Philippines, Rizal Province (1983-1987)",11,..,..,..,
Asia,  Singapore: Chinese (1983-1987),1441,30.3,31.6,..,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),3,0.7,0.7,0,  Singapore: Chinese (1983-1987),9,1.9,1.9,0.01,  Singapore: Chinese (1983-1987),27,5.5,5.5,0.03,  Singapore: Chinese (1983-1987),76,16.2,16.2,0.08,  Singapore: Chinese (1983-1987),162,45.2,45.2,0.23,  Singapore: Chinese (1983-1987),195,61,61.1,0.31,  Singapore: Chinese (1983-1987),231,100.9,101,0.51,  Singapore: Chinese (1983-1987),166,82,82.1,0.41,  Singapore: Chinese (1983-1987),143,86.9,87,0.43,  Singapore: Chinese (1983-1987),115,79.3,79.4,0.4,  Singapore: Chinese (1983-1987),121,102.8,103,0.51,  Singapore: Chinese (1983-1987),88,96.7,96.8,0.48,  Singapore: Chinese (1983-1987),49,77.8,77.9,0.39,  Singapore: Chinese (1983-1987),35,..,..,..,  Singapore: Chinese (1983-1987),19,..,..,..,
Asia,  Singapore: Indian (1983-1987),87,23.8,34,..,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),1,2.4,2.4,0.01,  Singapore: Indian (1983-1987),2,4.8,4.8,0.02,  Singapore: Indian (1983-1987),7,19.4,19.4,0.1,  Singapore: Indian (1983-1987),11,41.8,41.8,0.21,  Singapore: Indian (1983-1987),4,16.3,16.3,0.08,  Singapore: Indian (1983-1987),14,83.5,83.5,0.42,  Singapore: Indian (1983-1987),15,100.1,100.1,0.5,  Singapore: Indian (1983-1987),10,92,92,0.46,  Singapore: Indian (1983-1987),12,164.9,164.9,0.82,  Singapore: Indian (1983-1987),6,128.8,128.8,0.64,  Singapore: Indian (1983-1987),4,159,159,0.79,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),1,..,..,..,  Singapore: Indian (1983-1987),0,..,..,..,
Asia,  Singapore: Malay (1983-1987),153,17.9,23.2,..,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),2,2.1,2.1,0.01,  Singapore: Malay (1983-1987),1,1,1,0.01,  Singapore: Malay (1983-1987),8,8.5,8.5,0.04,  Singapore: Malay (1983-1987),8,10.6,10.6,0.05,  Singapore: Malay (1983-1987),26,50.2,50.2,0.25,  Singapore: Malay (1983-1987),17,36.7,36.7,0.18,  Singapore: Malay (1983-1987),20,58.9,58.9,0.29,  Singapore: Malay (1983-1987),22,69.9,69.9,0.35,  Singapore: Malay (1983-1987),23,86.2,86.2,0.43,  Singapore: Malay (1983-1987),9,45.3,45.3,0.23,  Singapore: Malay (1983-1987),12,92.7,92.7,0.46,  Singapore: Malay (1983-1987),2,24.9,24.9,0.12,  Singapore: Malay (1983-1987),2,51.3,51.3,0.26,  Singapore: Malay (1983-1987),1,..,..,..,  Singapore: Malay (1983-1987),0,..,..,..,
Asia,"  Thailand, Chiang Mai (1983-1987)",308,10.2,13.7,..,"  Thailand, Chiang Mai (1983-1987)",0,0,0,0,"  Thailand, Chiang Mai (1983-1987)",0,0,0,0,"  Thailand, Chiang Mai (1983-1987)",0,0,0,0,"  Thailand, Chiang Mai (1983-1987)",0,0,0,0,"  Thailand, Chiang Mai (1983-1987)",3,0.9,0.9,0,"  Thailand, Chiang Mai (1983-1987)",6,2.1,2.1,0.01,"  Thailand, Chiang Mai (1983-1987)",17,7.4,7.4,0.04,"  Thailand, Chiang Mai (1983-1987)",31,18.3,18.3,0.09,"  Thailand, Chiang Mai (1983-1987)",34,25.4,25.4,0.13,"  Thailand, Chiang Mai (1983-1987)",48,37.9,37.9,0.19,"  Thailand, Chiang Mai (1983-1987)",52,43.5,43.5,0.22,"  Thailand, Chiang Mai (1983-1987)",33,34,34,0.17,"  Thailand, Chiang Mai (1983-1987)",40,54.7,54.7,0.27,"  Thailand, Chiang Mai (1983-1987)",16,31.1,31.1,0.16,"  Thailand, Chiang Mai (1983-1987)",9,24.8,24.8,0.12,"  Thailand, Chiang Mai (1983-1987)",4,..,..,..,"  Thailand, Chiang Mai (1983-1987)",11,..,..,..,"  Thailand, Chiang Mai (1983-1987)",4,..,..,..,
Asia,"  Thailand, Khon Kaen (1988-1989)",111,6.9,9.9,..,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",1,0.5,0.5,0,"  Thailand, Khon Kaen (1988-1989)",1,0.6,0.6,0,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",12,11.1,11.1,0.06,"  Thailand, Khon Kaen (1988-1989)",16,17.6,17.6,0.09,"  Thailand, Khon Kaen (1988-1989)",17,22.4,22.4,0.11,"  Thailand, Khon Kaen (1988-1989)",15,23.9,23.9,0.12,"  Thailand, Khon Kaen (1988-1989)",11,20.3,20.3,0.1,"  Thailand, Khon Kaen (1988-1989)",14,31.7,31.7,0.16,"  Thailand, Khon Kaen (1988-1989)",9,27.2,27.2,0.14,"  Thailand, Khon Kaen (1988-1989)",7,29.8,29.8,0.15,"  Thailand, Khon Kaen (1988-1989)",6,38.5,38.5,0.19,"  Thailand, Khon Kaen (1988-1989)",0,..,..,..,"  Thailand, Khon Kaen (1988-1989)",2,..,..,..,"  Thailand, Khon Kaen (1988-1989)",0,..,..,..,
,,47863,876.8,858.9,0,0,3,0.6,0.6,0,0,1,0.1,0.1,0,0,5,0.5,0.5,0,0,34,7.8,7.9,0.02,0,187,30,30,0.16,0,825,142.9,143.1,0.71,0,2126,464.5,465.2,2.35,0,4155,1058.8,1060.5,5.32,0,5166,1605.8,1608.4,8.03,0,6276,2279,2282.9,11.42,0,6126,2343.4,2347.3,11.76,0,5559,2546.2,2550.7,12.75,0,5176,2685.7,2690.6,13.46,0,4241,2800,2804.3,14,0,3768,2852,2857,14.25,0,2381,936.8,937.8,4.7,0,1189,744,744.9,3.72,0,562,596.7,597.6,0,
Europe,Belarus (1983-1987),8350,31.6,24.7,..,Belarus (1983-1987),1,0.1,0.1,0,Belarus (1983-1987),1,0.1,0.1,0,Belarus (1983-1987),4,0.2,0.2,0,Belarus (1983-1987),1,0.1,0.1,0,Belarus (1983-1987),9,0.4,0.4,0,Belarus (1983-1987),87,4.2,4.2,0.02,Belarus (1983-1987),242,13.2,13.2,0.07,Belarus (1983-1987),527,35.6,35.6,0.18,Belarus (1983-1987),671,51.2,51.2,0.26,Belarus (1983-1987),1321,73.7,73.7,0.37,  Belarus (1983-1987),1177,67.9,67.9,0.34,Belarus (1983-1987),1315,74.7,74.7,0.37,  Belarus (1983-1987),1198,86.5,86.5,0.43,Belarus (1983-1987),636,72.9,72.9,0.36,Belarus (1983-1987),545,55.4,55.4,0.28,Belarus (1983-1987),370,47.7,47.7,0.24,Belarus (1983-1987),176,36.3,36.3,0.18, ,69,24.2,24.2,..,
Europe,  Czech Republic (1983-1987),17407,65.4,43.7,..,  Czech Republic (1983-1987),0,0,0,0,  Czech Republic (1983-1987),0,0,0,0,  Czech Republic (1983-1987),1,0,0,0,  Czech Republic (1983-1987),1,0.1,0.1,0,  Czech Republic (1983-1987),13,0.8,0.8,0,  Czech Republic (1983-1987),58,3.4,3.4,0.02,  Czech Republic (1983-1987),299,14.8,14.8,0.07,  Czech Republic (1983-1987),738,35.4,35.4,0.18,  Czech Republic (1983-1987),1120,63.4,63.4,0.32,  Czech Republic (1983-1987),1330,96,96,0.48,  Czech Republic (1983-1987),1547,109.4,109.4,0.55,  Czech Republic (1983-1987),2051,132.8,132.8,0.66,  Czech Republic (1983-1987),2472,157.2,157.3,0.79,  Czech Republic (1983-1987),1729,175.4,175.5,0.88,  Czech Republic (1983-1987),2316,206.6,206.7,1.03,  Czech Republic (1983-1987),1917,203.7,203.8,1.02,  Czech Republic (1983-1987),1162,217.5,217.6,1.09,  Czech Republic (1983-1987),645,245.1,245.2,..,
Europe,  Denmark (1983-1987),13631,105,68.6,..,  Denmark (1983-1987),0,0,0,0,  Denmark (1983-1987),0,0,0,0,  Denmark (1983-1987),1,0.1,0.1,0,  Denmark (1983-1987),0,0,0,0,  Denmark (1983-1987),4,0.4,0.4,0,  Denmark (1983-1987),45,5,5,0.02,  Denmark (1983-1987),210,23,23,0.12,  Denmark (1983-1987),586,59,59,0.29,  Denmark (1983-1987),1081,119.5,119.5,0.6,  Denmark (1983-1987),1301,177.6,177.6,0.89,  Denmark (1983-1987),1335,198.5,198.5,0.99,  Denmark (1983-1987),1402,208.3,208.3,1.04,  Denmark (1983-1987),1541,222.1,222.1,1.11,  Denmark (1983-1987),1472,230.9,230.9,1.15,  Denmark (1983-1987),1596,272.1,272.1,1.36,  Denmark (1983-1987),1322,275.4,275.4,1.38,  Denmark (1983-1987),956,297.7,297.7,1.49,  Denmark (1983-1987),779,337.3,337.3,..,
Europe,  Estonia (1983-1987),1976,48.3,33.9,..,  Estonia (1983-1987),0,0,0,0,  Estonia (1983-1987),0,0,0,0,  Estonia (1983-1987),0,0,0,0,  Estonia (1983-1987),1,0.4,0.4,0,  Estonia (1983-1987),0,0,0,0,  Estonia (1983-1987),11,3.7,3.7,0.02,  Estonia (1983-1987),41,13.9,13.9,0.07,  Estonia (1983-1987),97,36.4,36.4,0.18,  Estonia (1983-1987),162,67.9,67.9,0.34,  Estonia (1983-1987),270,97.9,97.9,0.49,  Estonia (1983-1987),250,95.9,95.9,0.48,  Estonia (1983-1987),282,105.3,105.3,0.53,  Estonia (1983-1987),254,110.9,110.9,0.55,  Estonia (1983-1987),167,105.7,105.7,0.53,  Estonia (1983-1987),199,116.1,116.1,0.58,  Estonia (1983-1987),143,101.6,101.6,0.51,  Estonia (1983-1987),73,82.2,82.2,0.41,  Estonia (1983-1987),26,50.3,50.3,..,
Europe,  Finland (1982-1986),9852,78.1,52.5,..,  Finland (1982-1986),0,0,0,0,  Finland (1982-1986),1,0.1,0.1,0,  Finland (1982-1986),1,0.1,0.1,0,  Finland (1982-1986),0,0,0,0,  Finland (1982-1986),6,0.7,0.7,0,  Finland (1982-1986),54,5.7,5.7,0.03,  Finland (1982-1986),185,18.4,18.4,0.09,  Finland (1982-1986),466,45.1,45.1,0.23,  Finland (1982-1986),685,88.6,88.6,0.44,  Finland (1982-1986),1009,143.4,143.4,0.72,  Finland (1982-1986),952,140.7,140.7,0.7,  Finland (1982-1986),1031,146.1,146.1,0.73,  Finland (1982-1986),1095,161.8,161.8,0.81,  Finland (1982-1986),1125,191.2,191.2,0.96,  Finland (1982-1986),1140,203.8,203.8,1.02,  Finland (1982-1986),1044,240.1,240.1,1.2,  Finland (1982-1986),687,272.3,272.3,1.36,  Finland (1982-1986),371,261.8,261.8,..,
Europe,"  France, Bas-Rhin (1983-1987)",2125,89,66.2,..,"  France, Bas-Rhin (1983-1987)",0,0,0,0,"  France, Bas-Rhin (1983-1987)",0,0,0,0,"  France, Bas-Rhin (1983-1987)",0,0,0,0,"  France, Bas-Rhin (1983-1987)",0,0,0,0,"  France, Bas-Rhin (1983-1987)",1,0.5,0.5,0,"  France, Bas-Rhin (1983-1987)",22,11.1,11.1,0.06,"  France, Bas-Rhin (1983-1987)",44,23.6,23.6,0.12,"  France, Bas-Rhin (1983-1987)",87,55.7,55.7,0.28,"  France, Bas-Rhin (1983-1987)",144,115.4,115.4,0.58,"  France, Bas-Rhin (1983-1987)",223,178.5,178.5,0.89,"  France, Bas-Rhin (1983-1987)",252,195.1,195.1,0.98,"  France, Bas-Rhin (1983-1987)",221,173.7,173.7,0.87,"  France, Bas-Rhin (1983-1987)",252,208.9,208.9,1.04,"  France, Bas-Rhin (1983-1987)",183,243.6,243.6,1.22,"  France, Bas-Rhin (1983-1987)",260,272.5,272.5,1.36,"  France, Bas-Rhin (1983-1987)",241,280,280,1.4,"  France, Bas-Rhin (1983-1987)",117,209.8,209.8,1.05,"  France, Bas-Rhin (1983-1987)",78,253,253,..,
Europe,"  France, Calvados (1983-1987)",1221,77.6,60.8,..,"  France, Calvados (1983-1987)",0,0,0,0,"  France, Calvados (1983-1987)",0,0,0,0,"  France, Calvados (1983-1987)",1,0.8,0.8,0,"  France, Calvados (1983-1987)",2,1.6,1.6,0.01,"  France, Calvados (1983-1987)",1,0.7,0.7,0,"  France, Calvados (1983-1987)",9,8.1,8.2,0.04,"  France, Calvados (1983-1987)",28,24.2,24.2,0.12,"  France, Calvados (1983-1987)",66,58.5,58.5,0.29,"  France, Calvados (1983-1987)",91,117.2,117.3,0.59,"  France, Calvados (1983-1987)",133,177.7,177.8,0.89,"  France, Calvados (1983-1987)",122,149.5,149.7,0.75,"  France, Calvados (1983-1987)",149,182.6,182.7,0.91,"  France, Calvados (1983-1987)",157,194.7,194.9,0.97,"  France, Calvados (1983-1987)",118,215.4,215.6,1.08,"  France, Calvados (1983-1987)",125,222.3,222.5,1.11,"  France, Calvados (1983-1987)",106,205.2,205.4,1.03,"  France, Calvados (1983-1987)",58,152.2,152.4,0.76,"  France, Calvados (1983-1987)",54,175.4,175.5,..,
Europe,"  France, Doubs (1983-1987)",926,76.3,59.2,..,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",6,6.3,6.4,0.03,"  France, Doubs (1983-1987)",11,11.8,12,0.06,"  France, Doubs (1983-1987)",44,53.3,54.3,0.27,"  France, Doubs (1983-1987)",88,121.2,123.5,0.62,"  France, Doubs (1983-1987)",104,162.8,165.8,0.83,"  France, Doubs (1983-1987)",108,166.5,169.7,0.85,"  France, Doubs (1983-1987)",100,160.7,163.7,0.82,"  France, Doubs (1983-1987)",109,204.6,208.5,1.04,"  France, Doubs (1983-1987)",74,170,173.2,0.87,"  France, Doubs (1983-1987)",80,200.2,203.9,1.02,"  France, Doubs (1983-1987)",95,263,267.9,1.34,"  France, Doubs (1983-1987)",55,214.1,218.1,1.09,"  France, Doubs (1983-1987)",35,180.2,183.6,..,
