,Breast(C50)-Female age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Europe,"  Italy, Brescia (1999-2001)",2622,172.8,97.4,..,"  Italy, Brescia (1999-2001)",0,0,0,0,"  Italy, Brescia (1999-2001)",0,0,0,0,"  Italy, Brescia (1999-2001)",0,0,0,0,"  Italy, Brescia (1999-2001)",0,0,0,0,"  Italy, Brescia (1999-2001)",3,4.7,4.7,0.02,"  Italy, Brescia (1999-2001)",10,8.5,8.5,0.04,"  Italy, Brescia (1999-2001)",45,35.2,35.2,0.18,"  Italy, Brescia (1999-2001)",88,70.3,70.3,0.35,"  Italy, Brescia (1999-2001)",161,150.7,150.7,0.75,"  Italy, Brescia (1999-2001)",217,220.4,220.4,1.1,"  Italy, Brescia (1999-2001)",309,299.1,299.1,1.5,"  Italy, Brescia (1999-2001)",288,314.3,314.3,1.57,"  Italy, Brescia (1999-2001)",300,316.8,316.8,1.58,"  Italy, Brescia (1999-2001)",340,410.5,410.5,2.05,"  Italy, Brescia (1999-2001)",298,375.4,375.4,1.88,"  Italy, Brescia (1999-2001)",260,382.6,382.6,1.91,"  Italy, Brescia (1999-2001)",151,412.3,412.3,2.06,"  Italy, Brescia (1999-2001)",152,358.6,358.6,..,
Europe,"  Italy, Ferrara (1998-2002)",1833,201.8,100.7,..,"  Italy, Ferrara (1998-2002)",0,0,0,0,"  Italy, Ferrara (1998-2002)",0,0,0,0,"  Italy, Ferrara (1998-2002)",0,0,0,0,"  Italy, Ferrara (1998-2002)",0,0,0,0,"  Italy, Ferrara (1998-2002)",1,2.3,2.3,0.01,"  Italy, Ferrara (1998-2002)",4,6.7,6.7,0.03,"  Italy, Ferrara (1998-2002)",19,29.4,29.4,0.15,"  Italy, Ferrara (1998-2002)",50,75.6,75.6,0.38,"  Italy, Ferrara (1998-2002)",89,141.5,141.5,0.71,"  Italy, Ferrara (1998-2002)",160,265.7,265.7,1.33,"  Italy, Ferrara (1998-2002)",188,290.5,290.5,1.45,"  Italy, Ferrara (1998-2002)",203,337.5,337.5,1.69,"  Italy, Ferrara (1998-2002)",267,406,406,2.03,"  Italy, Ferrara (1998-2002)",264,408.9,408.9,2.04,"  Italy, Ferrara (1998-2002)",201,326.4,326.4,1.63,"  Italy, Ferrara (1998-2002)",177,307.3,307.3,1.54,"  Italy, Ferrara (1998-2002)",111,338.8,338.8,1.69,"  Italy, Ferrara (1998-2002)",99,278.4,278.4,..,
Europe,"  Italy, Florence (1998-2002)",4932,162.9,87,..,"  Italy, Florence (1998-2002)",0,0,0,0,"  Italy, Florence (1998-2002)",0,0,0,0,"  Italy, Florence (1998-2002)",0,0,0,0,"  Italy, Florence (1998-2002)",0,0,0,0,"  Italy, Florence (1998-2002)",2,1.3,1.3,0.01,"  Italy, Florence (1998-2002)",14,6.8,6.8,0.03,"  Italy, Florence (1998-2002)",66,28.8,28.8,0.14,"  Italy, Florence (1998-2002)",162,72,72,0.36,"  Italy, Florence (1998-2002)",305,150.3,150.3,0.75,"  Italy, Florence (1998-2002)",464,235.7,235.7,1.18,"  Italy, Florence (1998-2002)",625,291.1,291.1,1.46,"  Italy, Florence (1998-2002)",511,256,256,1.28,"  Italy, Florence (1998-2002)",577,284,284,1.42,"  Italy, Florence (1998-2002)",602,324.2,324.2,1.62,"  Italy, Florence (1998-2002)",461,255.5,255.5,1.28,"  Italy, Florence (1998-2002)",513,310.7,310.7,1.55,"  Italy, Florence (1998-2002)",310,324.2,324.2,1.62,"  Italy, Florence (1998-2002)",320,277.5,277.5,..,
Europe,"  Italy, Genoa (1998-2000)",2598,181.3,84.1,..,"  Italy, Genoa (1998-2000)",0,0,0,0,"  Italy, Genoa (1998-2000)",0,0,0,0,"  Italy, Genoa (1998-2000)",0,0,0,0,"  Italy, Genoa (1998-2000)",0,0,0,0,"  Italy, Genoa (1998-2000)",1,1.5,1.5,0.01,"  Italy, Genoa (1998-2000)",6,6.5,6.5,0.03,"  Italy, Genoa (1998-2000)",30,29.7,29.7,0.15,"  Italy, Genoa (1998-2000)",71,71.2,71.2,0.36,"  Italy, Genoa (1998-2000)",120,132,132,0.66,"  Italy, Genoa (1998-2000)",182,204.2,204.2,1.02,"  Italy, Genoa (1998-2000)",224,223.4,223.4,1.12,"  Italy, Genoa (1998-2000)",262,267.2,267.2,1.34,"  Italy, Genoa (1998-2000)",297,287,287,1.43,"  Italy, Genoa (1998-2000)",353,343.6,343.6,1.72,"  Italy, Genoa (1998-2000)",315,316.5,316.5,1.58,"  Italy, Genoa (1998-2000)",336,385.1,385.1,1.93,"  Italy, Genoa (1998-2000)",178,331.6,331.6,1.66,"  Italy, Genoa (1998-2000)",223,340.6,340.6,..,
Europe,"  Italy, Macerata (1998-2000)",575,123.3,65.4,..,"  Italy, Macerata (1998-2000)",0,0,0,0,"  Italy, Macerata (1998-2000)",0,0,0,0,"  Italy, Macerata (1998-2000)",0,0,0,0,"  Italy, Macerata (1998-2000)",0,0,0,0,"  Italy, Macerata (1998-2000)",0,0,0,0,"  Italy, Macerata (1998-2000)",2,6.3,6.3,0.03,"  Italy, Macerata (1998-2000)",10,29.9,29.9,0.15,"  Italy, Macerata (1998-2000)",16,48.2,48.2,0.24,"  Italy, Macerata (1998-2000)",36,117,117,0.58,"  Italy, Macerata (1998-2000)",48,163,163,0.82,"  Italy, Macerata (1998-2000)",64,223,223,1.11,"  Italy, Macerata (1998-2000)",50,188.1,188.1,0.94,"  Italy, Macerata (1998-2000)",65,210.1,210.1,1.05,"  Italy, Macerata (1998-2000)",59,202.7,202.7,1.01,"  Italy, Macerata (1998-2000)",70,242.2,242.2,1.21,"  Italy, Macerata (1998-2000)",71,276.4,276.4,1.38,"  Italy, Macerata (1998-2000)",40,272.3,272.3,1.36,"  Italy, Macerata (1998-2000)",44,251.5,251.5,..,
Europe,"  Italy, Milan (1999-2002)",5368,194.5,94.4,..,"  Italy, Milan (1999-2002)",0,0,0,0,"  Italy, Milan (1999-2002)",0,0,0,0,"  Italy, Milan (1999-2002)",0,0,0,0,"  Italy, Milan (1999-2002)",0,0,0,0,"  Italy, Milan (1999-2002)",0,0,0,0,"  Italy, Milan (1999-2002)",10,5.1,5.1,0.03,"  Italy, Milan (1999-2002)",46,19.4,19.4,0.1,"  Italy, Milan (1999-2002)",126,56.2,56.2,0.28,"  Italy, Milan (1999-2002)",246,133.8,133.8,0.67,"  Italy, Milan (1999-2002)",384,229.2,229.2,1.15,"  Italy, Milan (1999-2002)",506,269.6,269.6,1.35,"  Italy, Milan (1999-2002)",604,314.7,314.7,1.57,"  Italy, Milan (1999-2002)",728,355.9,355.9,1.78,"  Italy, Milan (1999-2002)",722,383.7,383.7,1.92,"  Italy, Milan (1999-2002)",681,395.7,395.7,1.98,"  Italy, Milan (1999-2002)",569,379.1,379.1,1.9,"  Italy, Milan (1999-2002)",369,419.7,419.7,2.1,"  Italy, Milan (1999-2002)",377,406.1,406.1,..,
Europe,"  Italy, Modena (1998-2002)",2808,173.6,98.2,..,"  Italy, Modena (1998-2002)",0,0,0,0,"  Italy, Modena (1998-2002)",0,0,0,0,"  Italy, Modena (1998-2002)",0,0,0,0,"  Italy, Modena (1998-2002)",0,0,0,0,"  Italy, Modena (1998-2002)",1,1.2,1.2,0.01,"  Italy, Modena (1998-2002)",9,7.6,7.6,0.04,"  Italy, Modena (1998-2002)",35,27.2,27.2,0.14,"  Italy, Modena (1998-2002)",110,86.2,86.2,0.43,"  Italy, Modena (1998-2002)",166,146.4,146.4,0.73,"  Italy, Modena (1998-2002)",256,241.2,241.2,1.21,"  Italy, Modena (1998-2002)",380,348.1,348.1,1.74,"  Italy, Modena (1998-2002)",316,323.8,323.8,1.62,"  Italy, Modena (1998-2002)",347,346.9,346.9,1.73,"  Italy, Modena (1998-2002)",349,373.1,373.1,1.87,"  Italy, Modena (1998-2002)",276,304.7,304.7,1.52,"  Italy, Modena (1998-2002)",261,309.9,309.9,1.55,"  Italy, Modena (1998-2002)",163,326.9,326.9,1.63,"  Italy, Modena (1998-2002)",139,242.6,242.6,..,
Europe,"  Italy, Naples (1998-2002)",1058,77.7,62.9,..,"  Italy, Naples (1998-2002)",0,0,0,0,"  Italy, Naples (1998-2002)",0,0,0,0,"  Italy, Naples (1998-2002)",0,0,0,0,"  Italy, Naples (1998-2002)",0,0,0,0,"  Italy, Naples (1998-2002)",3,2.7,2.7,0.01,"  Italy, Naples (1998-2002)",11,9.3,9.3,0.05,"  Italy, Naples (1998-2002)",27,22.8,22.8,0.11,"  Italy, Naples (1998-2002)",83,76.5,76.5,0.38,"  Italy, Naples (1998-2002)",90,97.2,97.2,0.49,"  Italy, Naples (1998-2002)",140,173.2,173.2,0.87,"  Italy, Naples (1998-2002)",123,163.9,163.9,0.82,"  Italy, Naples (1998-2002)",124,198.2,198.2,0.99,"  Italy, Naples (1998-2002)",127,224.3,224.3,1.12,"  Italy, Naples (1998-2002)",108,206.1,206.1,1.03,"  Italy, Naples (1998-2002)",100,223.7,223.7,1.12,"  Italy, Naples (1998-2002)",78,247.2,247.2,1.24,"  Italy, Naples (1998-2002)",27,165.6,165.6,0.83,"  Italy, Naples (1998-2002)",17,131.5,131.5,..,
Europe,"  Italy, North East Cancer Surveillance Network (1998-2002)",8570,157.4,84.4,..,"  Italy, North East Cancer Surveillance Network (1998-2002)",0,0,0,0,"  Italy, North East Cancer Surveillance Network (1998-2002)",0,0,0,0,"  Italy, North East Cancer Surveillance Network (1998-2002)",0,0,0,0,"  Italy, North East Cancer Surveillance Network (1998-2002)",1,0.4,0.4,0,"  Italy, North East Cancer Surveillance Network (1998-2002)",4,1.3,1.3,0.01,"  Italy, North East Cancer Surveillance Network (1998-2002)",28,7.1,7.1,0.04,"  Italy, North East Cancer Surveillance Network (1998-2002)",97,22.6,22.6,0.11,"  Italy, North East Cancer Surveillance Network (1998-2002)",232,56.2,56.2,0.28,"  Italy, North East Cancer Surveillance Network (1998-2002)",461,128.1,128.1,0.64,"  Italy, North East Cancer Surveillance Network (1998-2002)",718,207.2,207.2,1.04,"  Italy, North East Cancer Surveillance Network (1998-2002)",885,245.8,245.8,1.23,"  Italy, North East Cancer Surveillance Network (1998-2002)",939,267.4,267.4,1.34,"  Italy, North East Cancer Surveillance Network (1998-2002)",1044,317.2,317.2,1.59,"  Italy, North East Cancer Surveillance Network (1998-2002)",974,322.1,322.1,1.61,"  Italy, North East Cancer Surveillance Network (1998-2002)",968,321.1,321.1,1.61,"  Italy, North East Cancer Surveillance Network (1998-2002)",1009,358.6,358.6,1.79,"  Italy, North East Cancer Surveillance Network (1998-2002)",538,356.7,356.7,1.78,"  Italy, North East Cancer Surveillance Network (1998-2002)",672,334.1,334.1,..,
Europe,"  Italy, Parma (1998-2002)",1840,178.4,96.3,..,"  Italy, Parma (1998-2002)",0,0,0,0,"  Italy, Parma (1998-2002)",0,0,0,0,"  Italy, Parma (1998-2002)",0,0,0,0,"  Italy, Parma (1998-2002)",0,0,0,0,"  Italy, Parma (1998-2002)",0,0,0,0,"  Italy, Parma (1998-2002)",11,15.3,15.3,0.08,"  Italy, Parma (1998-2002)",33,41.1,41.1,0.21,"  Italy, Parma (1998-2002)",57,73.3,73.3,0.37,"  Italy, Parma (1998-2002)",104,152.8,152.8,0.76,"  Italy, Parma (1998-2002)",134,212.2,212.2,1.06,"  Italy, Parma (1998-2002)",199,296.4,296.4,1.48,"  Italy, Parma (1998-2002)",233,366.4,366.4,1.83,"  Italy, Parma (1998-2002)",233,341.8,341.8,1.71,"  Italy, Parma (1998-2002)",251,392.9,392.9,1.96,"  Italy, Parma (1998-2002)",191,296.4,296.4,1.48,"  Italy, Parma (1998-2002)",169,273.6,273.6,1.37,"  Italy, Parma (1998-2002)",118,312.4,312.4,1.56,"  Italy, Parma (1998-2002)",107,229.5,229.5,..,
Europe,"  Italy, Ragusa (1998-2002)",748,98.8,61.6,..,"  Italy, Ragusa (1998-2002)",0,0,0,0,"  Italy, Ragusa (1998-2002)",0,0,0,0,"  Italy, Ragusa (1998-2002)",0,0,0,0,"  Italy, Ragusa (1998-2002)",1,2.1,2.1,0.01,"  Italy, Ragusa (1998-2002)",0,0,0,0,"  Italy, Ragusa (1998-2002)",1,1.8,1.8,0.01,"  Italy, Ragusa (1998-2002)",22,39.1,39.1,0.2,"  Italy, Ragusa (1998-2002)",29,53,53,0.27,"  Italy, Ragusa (1998-2002)",48,95.6,95.6,0.48,"  Italy, Ragusa (1998-2002)",63,134.5,134.5,0.67,"  Italy, Ragusa (1998-2002)",72,157.3,157.3,0.79,"  Italy, Ragusa (1998-2002)",76,188,188,0.94,"  Italy, Ragusa (1998-2002)",109,262.4,262.4,1.31,"  Italy, Ragusa (1998-2002)",89,223.3,223.3,1.12,"  Italy, Ragusa (1998-2002)",85,230,230,1.15,"  Italy, Ragusa (1998-2002)",72,233.9,233.9,1.17,"  Italy, Ragusa (1998-2002)",42,242.4,242.4,1.21,"  Italy, Ragusa (1998-2002)",39,242.1,242.1,..,
Europe,"  Italy, Reggio Emilia (1998-2002)",1995,171.8,95.7,..,"  Italy, Reggio Emilia (1998-2002)",0,0,0,0,"  Italy, Reggio Emilia (1998-2002)",0,0,0,0,"  Italy, Reggio Emilia (1998-2002)",0,0,0,0,"  Italy, Reggio Emilia (1998-2002)",0,0,0,0,"  Italy, Reggio Emilia (1998-2002)",2,3.2,3.2,0.02,"  Italy, Reggio Emilia (1998-2002)",8,9.2,9.2,0.05,"  Italy, Reggio Emilia (1998-2002)",28,29.8,29.8,0.15,"  Italy, Reggio Emilia (1998-2002)",60,66.6,66.6,0.33,"  Italy, Reggio Emilia (1998-2002)",105,133.5,133.5,0.67,"  Italy, Reggio Emilia (1998-2002)",184,253.2,253.2,1.27,"  Italy, Reggio Emilia (1998-2002)",219,290.8,290.8,1.45,"  Italy, Reggio Emilia (1998-2002)",200,302.1,302.1,1.51,"  Italy, Reggio Emilia (1998-2002)",252,364,364,1.82,"  Italy, Reggio Emilia (1998-2002)",260,399.4,399.4,2,"  Italy, Reggio Emilia (1998-2002)",191,292.2,292.2,1.46,"  Italy, Reggio Emilia (1998-2002)",207,334.1,334.1,1.67,"  Italy, Reggio Emilia (1998-2002)",127,339.5,339.5,1.7,"  Italy, Reggio Emilia (1998-2002)",152,341.8,341.8,..,
Europe,"  Italy, Romagna (1998-2002)",4313,170.4,91,..,"  Italy, Romagna (1998-2002)",0,0,0,0,"  Italy, Romagna (1998-2002)",0,0,0,0,"  Italy, Romagna (1998-2002)",0,0,0,0,"  Italy, Romagna (1998-2002)",0,0,0,0,"  Italy, Romagna (1998-2002)",1,0.8,0.8,0,"  Italy, Romagna (1998-2002)",16,8.9,8.9,0.04,"  Italy, Romagna (1998-2002)",47,24,24,0.12,"  Italy, Romagna (1998-2002)",146,75.1,75.1,0.38,"  Italy, Romagna (1998-2002)",248,141.8,141.8,0.71,"  Italy, Romagna (1998-2002)",364,223.4,223.4,1.12,"  Italy, Romagna (1998-2002)",469,272.2,272.2,1.36,"  Italy, Romagna (1998-2002)",458,289.7,289.7,1.45,"  Italy, Romagna (1998-2002)",572,340.7,340.7,1.7,"  Italy, Romagna (1998-2002)",585,377.1,377.1,1.89,"  Italy, Romagna (1998-2002)",445,302.3,302.3,1.51,"  Italy, Romagna (1998-2002)",413,306.8,306.8,1.53,"  Italy, Romagna (1998-2002)",247,309.5,309.5,1.55,"  Italy, Romagna (1998-2002)",302,311.1,311.1,..,
Europe,"  Italy, Salerno (1998-2001)",1971,88.8,59.1,..,"  Italy, Salerno (1998-2001)",0,0,0,0,"  Italy, Salerno (1998-2001)",0,0,0,0,"  Italy, Salerno (1998-2001)",0,0,0,0,"  Italy, Salerno (1998-2001)",1,0.7,0.7,0,"  Italy, Salerno (1998-2001)",1,0.7,0.7,0,"  Italy, Salerno (1998-2001)",15,9,9,0.05,"  Italy, Salerno (1998-2001)",45,26.2,26.2,0.13,"  Italy, Salerno (1998-2001)",110,64.7,64.7,0.32,"  Italy, Salerno (1998-2001)",160,105.3,105.3,0.53,"  Italy, Salerno (1998-2001)",185,136.8,136.8,0.68,"  Italy, Salerno (1998-2001)",218,167.8,167.8,0.84,"  Italy, Salerno (1998-2001)",197,182.6,182.6,0.91,"  Italy, Salerno (1998-2001)",244,206.8,206.8,1.03,"  Italy, Salerno (1998-2001)",274,232.9,232.9,1.16,"  Italy, Salerno (1998-2001)",191,175.2,175.2,0.88,"  Italy, Salerno (1998-2001)",175,204.2,204.2,1.02,"  Italy, Salerno (1998-2001)",94,218.6,218.6,1.09,"  Italy, Salerno (1998-2001)",61,134.4,134.4,..,
Europe,"  Italy, Sassari (1998-2002)",1415,118.7,73.9,..,"  Italy, Sassari (1998-2002)",0,0,0,0,"  Italy, Sassari (1998-2002)",0,0,0,0,"  Italy, Sassari (1998-2002)",0,0,0,0,"  Italy, Sassari (1998-2002)",0,0,0,0,"  Italy, Sassari (1998-2002)",1,1.2,1.2,0.01,"  Italy, Sassari (1998-2002)",8,8.3,8.3,0.04,"  Italy, Sassari (1998-2002)",19,19.4,19.4,0.1,"  Italy, Sassari (1998-2002)",54,55.6,55.6,0.28,"  Italy, Sassari (1998-2002)",117,135.2,135.2,0.68,"  Italy, Sassari (1998-2002)",148,186.3,186.3,0.93,"  Italy, Sassari (1998-2002)",164,214.3,214.3,1.07,"  Italy, Sassari (1998-2002)",178,249.6,249.6,1.25,"  Italy, Sassari (1998-2002)",147,218.9,218.9,1.09,"  Italy, Sassari (1998-2002)",165,275.7,275.7,1.38,"  Italy, Sassari (1998-2002)",173,324.9,324.9,1.62,"  Italy, Sassari (1998-2002)",118,271,271,1.36,"  Italy, Sassari (1998-2002)",63,249.1,249.1,1.25,"  Italy, Sassari (1998-2002)",60,225.5,225.5,..,
Europe,"  Italy, Sondrio (1998-2002)",667,147.5,89.3,..,"  Italy, Sondrio (1998-2002)",0,0,0,0,"  Italy, Sondrio (1998-2002)",0,0,0,0,"  Italy, Sondrio (1998-2002)",0,0,0,0,"  Italy, Sondrio (1998-2002)",0,0,0,0,"  Italy, Sondrio (1998-2002)",0,0,0,0,"  Italy, Sondrio (1998-2002)",2,5.9,5.9,0.03,"  Italy, Sondrio (1998-2002)",7,19.1,19.1,0.1,"  Italy, Sondrio (1998-2002)",30,82,82,0.41,"  Italy, Sondrio (1998-2002)",37,117.8,117.8,0.59,"  Italy, Sondrio (1998-2002)",63,215.1,215.1,1.08,"  Italy, Sondrio (1998-2002)",73,263.3,263.3,1.32,"  Italy, Sondrio (1998-2002)",98,384.2,384.2,1.92,"  Italy, Sondrio (1998-2002)",82,312.1,312.1,1.56,"  Italy, Sondrio (1998-2002)",89,353.7,353.7,1.77,"  Italy, Sondrio (1998-2002)",64,290.2,290.2,1.45,"  Italy, Sondrio (1998-2002)",54,274,274,1.37,"  Italy, Sondrio (1998-2002)",22,209.2,209.2,1.05,"  Italy, Sondrio (1998-2002)",46,314.5,314.5,..,
Europe,"  Italy, Syracuse (1999-2002)",831,102.8,63.7,..,"  Italy, Syracuse (1999-2002)",0,0,0,0,"  Italy, Syracuse (1999-2002)",0,0,0,0,"  Italy, Syracuse (1999-2002)",0,0,0,0,"  Italy, Syracuse (1999-2002)",0,0,0,0,"  Italy, Syracuse (1999-2002)",3,5.5,5.5,0.03,"  Italy, Syracuse (1999-2002)",7,11.4,11.4,0.06,"  Italy, Syracuse (1999-2002)",15,24.4,24.4,0.12,"  Italy, Syracuse (1999-2002)",17,28.1,28.1,0.14,"  Italy, Syracuse (1999-2002)",61,108.9,108.9,0.54,"  Italy, Syracuse (1999-2002)",73,143.8,143.8,0.72,"  Italy, Syracuse (1999-2002)",107,201.5,201.5,1.01,"  Italy, Syracuse (1999-2002)",87,189,189,0.94,"  Italy, Syracuse (1999-2002)",109,242.6,242.6,1.21,"  Italy, Syracuse (1999-2002)",96,236.3,236.3,1.18,"  Italy, Syracuse (1999-2002)",81,216.9,216.9,1.08,"  Italy, Syracuse (1999-2002)",90,283.3,283.3,1.42,"  Italy, Syracuse (1999-2002)",51,275.9,275.9,1.38,"  Italy, Syracuse (1999-2002)",34,211.8,211.8,..,
Europe,"  Italy, Turin (1998-2002)",4074,173.5,86.7,..,"  Italy, Turin (1998-2002)",0,0,0,0,"  Italy, Turin (1998-2002)",0,0,0,0,"  Italy, Turin (1998-2002)",0,0,0,0,"  Italy, Turin (1998-2002)",0,0,0,0,"  Italy, Turin (1998-2002)",3,2.6,2.6,0.01,"  Italy, Turin (1998-2002)",10,6,6,0.03,"  Italy, Turin (1998-2002)",44,24.2,24.2,0.12,"  Italy, Turin (1998-2002)",110,63.8,63.8,0.32,"  Italy, Turin (1998-2002)",200,128,128,0.64,"  Italy, Turin (1998-2002)",310,204.3,204.3,1.02,"  Italy, Turin (1998-2002)",427,257.7,257.7,1.29,"  Italy, Turin (1998-2002)",414,259.8,259.8,1.3,"  Italy, Turin (1998-2002)",558,323.6,323.6,1.62,"  Italy, Turin (1998-2002)",637,392.7,392.7,1.96,"  Italy, Turin (1998-2002)",460,312,312,1.56,"  Italy, Turin (1998-2002)",418,339,339,1.69,"  Italy, Turin (1998-2002)",220,310.3,310.3,1.55,"  Italy, Turin (1998-2002)",263,326.2,326.2,..,
Europe,"  Italy, Umbria (1998-2002)",3155,148.2,79.3,..,"  Italy, Umbria (1998-2002)",0,0,0,0,"  Italy, Umbria (1998-2002)",0,0,0,0,"  Italy, Umbria (1998-2002)",0,0,0,0,"  Italy, Umbria (1998-2002)",1,1,1,0.01,"  Italy, Umbria (1998-2002)",0,0,0,0,"  Italy, Umbria (1998-2002)",8,5.5,5.5,0.03,"  Italy, Umbria (1998-2002)",37,24.1,24.1,0.12,"  Italy, Umbria (1998-2002)",71,46.5,46.5,0.23,"  Italy, Umbria (1998-2002)",185,133.4,133.4,0.67,"  Italy, Umbria (1998-2002)",275,202.6,202.6,1.01,"  Italy, Umbria (1998-2002)",347,245.5,245.5,1.23,"  Italy, Umbria (1998-2002)",314,239.3,239.3,1.2,"  Italy, Umbria (1998-2002)",396,284.3,284.3,1.42,"  Italy, Umbria (1998-2002)",467,343.8,343.8,1.72,"  Italy, Umbria (1998-2002)",382,283.6,283.6,1.42,"  Italy, Umbria (1998-2002)",335,273.4,273.4,1.37,"  Italy, Umbria (1998-2002)",171,256,256,1.28,"  Italy, Umbria (1998-2002)",166,229.5,229.5,..,
Europe,"  Italy, Varese (1998-2000)",2088,166.8,91.9,..,"  Italy, Varese (1998-2000)",0,0,0,0,"  Italy, Varese (1998-2000)",0,0,0,0,"  Italy, Varese (1998-2000)",0,0,0,0,"  Italy, Varese (1998-2000)",0,0,0,0,"  Italy, Varese (1998-2000)",2,2.6,2.6,0.01,"  Italy, Varese (1998-2000)",7,7.4,7.4,0.04,"  Italy, Varese (1998-2000)",41,40,40,0.2,"  Italy, Varese (1998-2000)",67,72.1,72.1,0.36,"  Italy, Varese (1998-2000)",137,163,163,0.81,"  Italy, Varese (1998-2000)",192,225.2,225.2,1.13,"  Italy, Varese (1998-2000)",225,264.7,264.7,1.32,"  Italy, Varese (1998-2000)",225,271.5,271.5,1.36,"  Italy, Varese (1998-2000)",220,280.2,280.2,1.4,"  Italy, Varese (1998-2000)",234,331.9,331.9,1.66,"  Italy, Varese (1998-2000)",244,382,382,1.91,"  Italy, Varese (1998-2000)",198,390.4,390.4,1.95,"  Italy, Varese (1998-2000)",131,428,428,2.14,"  Italy, Varese (1998-2000)",165,433.9,433.9,..,
Europe,"  Italy, Veneto (1998-2001)",6894,166.7,91.6,..,"  Italy, Veneto (1998-2001)",0,0,0,0,"  Italy, Veneto (1998-2001)",0,0,0,0,"  Italy, Veneto (1998-2001)",0,0,0,0,"  Italy, Veneto (1998-2001)",1,0.6,0.6,0,"  Italy, Veneto (1998-2001)",4,1.7,1.7,0.01,"  Italy, Veneto (1998-2001)",20,6.5,6.5,0.03,"  Italy, Veneto (1998-2001)",68,20.2,20.2,0.1,"  Italy, Veneto (1998-2001)",232,72.1,72.1,0.36,"  Italy, Veneto (1998-2001)",414,147.6,147.6,0.74,"  Italy, Veneto (1998-2001)",659,246.9,246.9,1.23,"  Italy, Veneto (1998-2001)",733,263.2,263.2,1.32,"  Italy, Veneto (1998-2001)",765,291.4,291.4,1.46,"  Italy, Veneto (1998-2001)",759,298.6,298.6,1.49,"  Italy, Veneto (1998-2001)",853,366.7,366.7,1.83,"  Italy, Veneto (1998-2001)",769,334.3,334.3,1.67,"  Italy, Veneto (1998-2001)",747,370.4,370.4,1.85,"  Italy, Veneto (1998-2001)",387,347.1,347.1,1.74,"  Italy, Veneto (1998-2001)",483,356.5,356.5,..,
Europe,  Latvia (1998-2002),4645,72.4,44.1,..,  Latvia (1998-2002),0,0,0,0,  Latvia (1998-2002),0,0,0,0,  Latvia (1998-2002),0,0,0,0,  Latvia (1998-2002),0,0,0,0,  Latvia (1998-2002),6,1.5,1.5,0.01,  Latvia (1998-2002),12,2.9,2.9,0.01,  Latvia (1998-2002),51,12.5,12.5,0.06,  Latvia (1998-2002),155,35.1,35.1,0.18,  Latvia (1998-2002),313,68,68,0.34,  Latvia (1998-2002),538,127.9,127.9,0.64,  Latvia (1998-2002),510,130.8,130.8,0.65,  Latvia (1998-2002),536,140.8,140.8,0.7,  Latvia (1998-2002),643,151.4,151.4,0.76,  Latvia (1998-2002),606,163.8,163.8,0.82,  Latvia (1998-2002),581,165,165,0.82,  Latvia (1998-2002),408,155.5,155.5,0.78,  Latvia (1998-2002),177,139.4,139.4,0.7,  Latvia (1998-2002),109,96.2,96.2,..,
