,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Europe,"  UK, England, Trent (1979-1982)",8238,89.6,59.1,..,"  UK, England, Trent (1979-1982)",0,0,0,0,"  UK, England, Trent (1979-1982)",0,0,0,0,"  UK, England, Trent (1979-1982)",0,0,0,0,"  UK, England, Trent (1979-1982)",1,0.1,0.1,0,"  UK, England, Trent (1979-1982)",7,1.1,1.1,0.01,"  UK, England, Trent (1979-1982)",48,8,8,0.04,"  UK, England, Trent (1979-1982)",160,23.8,23.8,0.12,"  UK, England, Trent (1979-1982)",303,52.1,52.1,0.26,"  UK, England, Trent (1979-1982)",536,103.9,103.9,0.52,"  UK, England, Trent (1979-1982)",726,145.8,145.8,0.73,"  UK, England, Trent (1979-1982)",756,145.2,145.2,0.73,"  UK, England, Trent (1979-1982)",932,170.7,170.7,0.85,"  UK, England, Trent (1979-1982)",974,198,198,0.99,"  UK, England, Trent (1979-1982)",1031,216.7,216.7,1.08,"  UK, England, Trent (1979-1982)",960,228.6,228.6,1.14,"  UK, England, Trent (1979-1982)",818,259.1,259.1,1.3,"  UK, England, Trent (1979-1982)",533,274.2,274.2,1.37,"  UK, England, Trent (1979-1982)",453,360.7,360.7,..,
Europe,"  UK, England, West Midlands Region (1979-1982)",8362,80.8,55,..,"  UK, England, West Midlands Region (1979-1982)",0,0,0,0,"  UK, England, West Midlands Region (1979-1982)",0,0,0,0,"  UK, England, West Midlands Region (1979-1982)",0,0,0,0,"  UK, England, West Midlands Region (1979-1982)",0,0,0,0,"  UK, England, West Midlands Region (1979-1982)",3,0.4,0.4,0,"  UK, England, West Midlands Region (1979-1982)",45,6.7,6.7,0.03,"  UK, England, West Midlands Region (1979-1982)",162,21.7,21.7,0.11,"  UK, England, West Midlands Region (1979-1982)",348,52.5,52.5,0.26,"  UK, England, West Midlands Region (1979-1982)",536,90.8,90.8,0.45,"  UK, England, West Midlands Region (1979-1982)",743,131.8,131.8,0.66,"  UK, England, West Midlands Region (1979-1982)",898,152.3,152.3,0.76,"  UK, England, West Midlands Region (1979-1982)",1032,167.8,167.8,0.84,"  UK, England, West Midlands Region (1979-1982)",985,178.5,178.5,0.89,"  UK, England, West Midlands Region (1979-1982)",1070,206.9,206.9,1.03,"  UK, England, West Midlands Region (1979-1982)",948,213.1,213.1,1.07,"  UK, England, West Midlands Region (1979-1982)",761,227,227,1.13,"  UK, England, West Midlands Region (1979-1982)",528,258.8,258.8,1.29,"  UK, England, West Midlands Region (1979-1982)",303,233.5,233.5,..,
Europe,"  UK, Scotland (1978-1982)",11891,88.6,59.6,..,"  UK, Scotland (1978-1982)",2,0.3,0.3,0,"  UK, Scotland (1978-1982)",0,0,0,0,"  UK, Scotland (1978-1982)",0,0,0,0,"  UK, Scotland (1978-1982)",1,0.1,0.1,0,"  UK, Scotland (1978-1982)",6,0.6,0.6,0,"  UK, Scotland (1978-1982)",48,5.4,5.4,0.03,"  UK, Scotland (1978-1982)",231,25.2,25.2,0.13,"  UK, Scotland (1978-1982)",417,53.6,53.6,0.27,"  UK, Scotland (1978-1982)",809,108.5,108.5,0.54,"  UK, Scotland (1978-1982)",1236,166.1,166.1,0.83,"  UK, Scotland (1978-1982)",1143,149.7,149.7,0.75,"  UK, Scotland (1978-1982)",1381,178.9,178.9,0.89,"  UK, Scotland (1978-1982)",1336,187.8,187.8,0.94,"  UK, Scotland (1978-1982)",1417,202.5,202.5,1.01,"  UK, Scotland (1978-1982)",1446,230.6,230.6,1.15,"  UK, Scotland (1978-1982)",1101,228.8,228.8,1.14,"  UK, Scotland (1978-1982)",747,253.8,253.8,1.27,"  UK, Scotland (1978-1982)",570,303.3,303.3,..,
,,263499,3300.1,2282.5,0,0,7,2.3,2.3,0.01,0,1,0,0,0,0,4,5.2,5.3,0.02,0,28,6.8,6.9,0.03,0,189,35.6,35.7,0.15,0,1294,228.9,229.3,1.17,0,4595,861.2,863.8,4.32,0,9550,2076.8,2082.6,10.41,0,16847,4001.6,4014.8,20.08,0,23510,5740.7,5759.2,28.81,0,25472,6068.2,6087.1,30.48,0,30471,6750.7,6768.7,33.82,0,28902,7461.1,7479.1,37.39,0,33548,8354.9,8380.3,41.89,0,32722,8956.3,8982.3,44.9,0,26131,8825.6,8849.4,44.24,0,17365,9088.2,9109,45.57,0,12733,10094.8,10115.7,0,
Oceania ,"Australia, New South Wales (1978-1982)",8419,64.9,53.1,..,"Australia, New South Wales (1978-1982)",0,0,0,0,"Australia, New South Wales (1978-1982)",0,0,0,0,"Australia, New South Wales (1978-1982)",0,0,0,0,"Australia, New South Wales (1978-1982)",1,0.1,0.1,0,"Australia, New South Wales (1978-1982)",13,1.2,1.2,0.01,"Australia, New South Wales (1978-1982)",85,8.2,8.2,0.04,"Australia, New South Wales (1978-1982)",245,24,24,0.12,"Australia, New South Wales (1978-1982)",428,51.7,51.7,0.26,"Australia, New South Wales (1978-1982)",682,96.9,96.9,0.48,"Australia, New South Wales (1978-1982)",872,133.9,133.9,0.67,"Australia, New South Wales (1978-1982)",897,129.7,129.7,0.65,"Australia, New South Wales (1978-1982)",1032,150.5,150.5,0.75,"Australia, New South Wales (1978-1982)",1043,181.3,181.3,0.91,"Australia, New South Wales (1978-1982)",990,189.3,189.3,0.95,"Australia, New South Wales (1978-1982)",754,190.9,190.9,0.95,"Australia, New South Wales (1978-1982)",630,228.2,228.2,1.14,"Australia, New South Wales (1978-1982)",403,226.6,226.6,1.13,"Australia, New South Wales (1978-1982)",344,259.6,259.6,..,
Oceania ,"  Australia, Queensland (1982)",790,65.6,55.7,..,"  Australia, Queensland (1982)",0,0,0,0,"  Australia, Queensland (1982)",0,0,0,0,"  Australia, Queensland (1982)",1,0.9,0.9,0,"  Australia, Queensland (1982)",0,0,0,0,"  Australia, Queensland (1982)",2,1.9,1.9,0.01,"  Australia, Queensland (1982)",9,9.3,9.3,0.05,"  Australia, Queensland (1982)",21,22.3,22.3,0.11,"  Australia, Queensland (1982)",33,39.9,39.9,0.2,"  Australia, Queensland (1982)",57,87.5,87.5,0.44,"  Australia, Queensland (1982)",71,128.7,128.7,0.64,"  Australia, Queensland (1982)",85,150.3,150.3,0.75,"  Australia, Queensland (1982)",82,148.9,148.9,0.74,"  Australia, Queensland (1982)",94,181.5,181.5,0.91,"  Australia, Queensland (1982)",104,230.1,230.1,1.15,"  Australia, Queensland (1982)",84,236.3,236.3,1.18,"  Australia, Queensland (1982)",72,299.4,299.4,1.5,"  Australia, Queensland (1982)",44,276.9,276.9,1.38,"  Australia, Queensland (1982)",31,265.6,265.6,..,
Oceania ,"  Australia, South (1978-1982)",2256,67.9,53.7,..,"  Australia, South (1978-1982)",0,0,0,0,"  Australia, South (1978-1982)",0,0,0,0,"  Australia, South (1978-1982)",0,0,0,0,"  Australia, South (1978-1982)",0,0,0,0,"  Australia, South (1978-1982)",4,1.4,1.4,0.01,"  Australia, South (1978-1982)",21,7.9,7.9,0.04,"  Australia, South (1978-1982)",56,21.1,21.1,0.11,"  Australia, South (1978-1982)",116,55.3,55.3,0.28,"  Australia, South (1978-1982)",160,90,90,0.45,"  Australia, South (1978-1982)",197,123.9,123.9,0.62,"  Australia, South (1978-1982)",240,135.9,135.9,0.68,"  Australia, South (1978-1982)",269,151.3,151.3,0.76,"  Australia, South (1978-1982)",270,174.9,174.9,0.87,"  Australia, South (1978-1982)",286,208.8,208.8,1.04,"  Australia, South (1978-1982)",236,220.5,220.5,1.1,"  Australia, South (1978-1982)",180,247.5,247.5,1.24,"  Australia, South (1978-1982)",128,262.6,262.6,1.31,"  Australia, South (1978-1982)",93,248.8,248.8,..,
Oceania ,"  Australia, Tasmania (1978-1982)",655,61,51.3,..,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",1,1.1,1.1,0.01,"  Australia, Tasmania (1978-1982)",6,7,7.1,0.04,"  Australia, Tasmania (1978-1982)",24,29.2,29.2,0.15,"  Australia, Tasmania (1978-1982)",36,54.5,54.6,0.27,"  Australia, Tasmania (1978-1982)",44,78.4,78.5,0.39,"  Australia, Tasmania (1978-1982)",73,147.6,147.8,0.74,"  Australia, Tasmania (1978-1982)",53,102.6,102.8,0.51,"  Australia, Tasmania (1978-1982)",76,144.8,145.1,0.73,"  Australia, Tasmania (1978-1982)",67,142.4,142.7,0.71,"  Australia, Tasmania (1978-1982)",81,193.8,194.1,0.97,"  Australia, Tasmania (1978-1982)",75,230.9,231.3,1.16,"  Australia, Tasmania (1978-1982)",50,224.4,224.7,1.12,"  Australia, Tasmania (1978-1982)",38,..,..,..,"  Australia, Tasmania (1978-1982)",30,..,..,..,
Oceania ,"  Australia, Victoria (1982)",1519,75.5,62.9,..,"  Australia, Victoria (1982)",0,0,0,0,"  Australia, Victoria (1982)",0,0,0,0,"  Australia, Victoria (1982)",0,0,0,0,"  Australia, Victoria (1982)",0,0,0,0,"  Australia, Victoria (1982)",3,1.7,1.7,0.01,"  Australia, Victoria (1982)",14,8.6,8.6,0.04,"  Australia, Victoria (1982)",37,23.2,23.2,0.12,"  Australia, Victoria (1982)",75,54.5,54.5,0.27,"  Australia, Victoria (1982)",114,102.1,102.1,0.51,"  Australia, Victoria (1982)",162,165.6,165.6,0.83,"  Australia, Victoria (1982)",167,165.6,165.6,0.83,"  Australia, Victoria (1982)",169,168.2,168.2,0.84,"  Australia, Victoria (1982)",212,242.4,242.4,1.21,"  Australia, Victoria (1982)",191,248.6,248.6,1.24,"  Australia, Victoria (1982)",133,209.3,209.3,1.05,"  Australia, Victoria (1982)",110,246,246,1.23,"  Australia, Victoria (1982)",75,253.5,253.5,1.27,"  Australia, Victoria (1982)",57,265.1,265.1,..,
Oceania ,"  Australia, Western (1982)",386,58.4,53.9,..,"  Australia, Western (1982)",0,0,0,0,"  Australia, Western (1982)",0,0,0,0,"  Australia, Western (1982)",0,0,0,0,"  Australia, Western (1982)",0,0,0,0,"  Australia, Western (1982)",0,0,0,0,"  Australia, Western (1982)",4,6.9,7.1,0.04,"  Australia, Western (1982)",16,28.8,29.5,0.15,"  Australia, Western (1982)",19,41.2,42.3,0.21,"  Australia, Western (1982)",30,79.1,81.2,0.41,"  Australia, Western (1982)",45,142.6,146.4,0.73,"  Australia, Western (1982)",41,135.1,138.7,0.69,"  Australia, Western (1982)",54,193.2,198.4,0.99,"  Australia, Western (1982)",40,163.5,167.8,0.84,"  Australia, Western (1982)",37,167.3,171.7,0.86,"  Australia, Western (1982)",43,234.3,240.5,1.2,"  Australia, Western (1982)",23,182.4,187.3,0.94,"  Australia, Western (1982)",12,155,159.1,0.8,"  Australia, Western (1982)",12,228.1,234.2,..,
Oceania ,  Australian Capital Territory (1978-1982),296,52.9,65.4,..,  Australian Capital Territory (1978-1982),0,0,0,0,  Australian Capital Territory (1978-1982),0,0,0,0,  Australian Capital Territory (1978-1982),0,0,0,0,  Australian Capital Territory (1978-1982),0,0,0,0,  Australian Capital Territory (1978-1982),0,0,0,0,  Australian Capital Territory (1978-1982),6,10.8,10.8,0.05,  Australian Capital Territory (1978-1982),19,33.2,33.2,0.17,  Australian Capital Territory (1978-1982),21,48.7,48.7,0.24,  Australian Capital Territory (1978-1982),44,133.7,133.7,0.67,  Australian Capital Territory (1978-1982),37,146.3,146.3,0.73,  Australian Capital Territory (1978-1982),35,147.9,147.9,0.74,  Australian Capital Territory (1978-1982),33,161.9,161.9,0.81,  Australian Capital Territory (1978-1982),33,251.3,251.3,1.26,  Australian Capital Territory (1978-1982),25,249.3,249.3,1.25,  Australian Capital Territory (1978-1982),25,377.1,377.1,1.89,  Australian Capital Territory (1978-1982),9,205.7,205.7,1.03,  Australian Capital Territory (1978-1982),6,216.2,216.2,1.08,  Australian Capital Territory (1978-1982),3,153.1,153.1,..,
Oceania ,  New Zealand: Maori (1978-1982),231,33.2,59.5,..,  New Zealand: Maori (1978-1982),0,0,0,0,  New Zealand: Maori (1978-1982),0,0,0,0,  New Zealand: Maori (1978-1982),0,0,0,0,  New Zealand: Maori (1978-1982),0,0,0,0,  New Zealand: Maori (1978-1982),1,1.4,1.4,0.01,  New Zealand: Maori (1978-1982),7,12.7,12.7,0.06,  New Zealand: Maori (1978-1982),11,24.5,24.5,0.12,  New Zealand: Maori (1978-1982),29,81.3,81.3,0.41,  New Zealand: Maori (1978-1982),29,89.1,89.1,0.45,  New Zealand: Maori (1978-1982),44,167.3,167.3,0.84,  New Zealand: Maori (1978-1982),29,137.4,137.4,0.69,  New Zealand: Maori (1978-1982),20,130.5,130.5,0.65,  New Zealand: Maori (1978-1982),18,162.8,162.8,0.81,  New Zealand: Maori (1978-1982),18,232.1,232.1,1.16,  New Zealand: Maori (1978-1982),15,324.7,324.7,1.62,  New Zealand: Maori (1978-1982),6,253.2,253.2,1.27,  New Zealand: Maori (1978-1982),3,246.9,246.9,1.23,  New Zealand: Maori (1978-1982),1,158.7,158.7,..,
Oceania ,  New Zealand: Non-Maori (1978-1982),5185,71.2,57.7,..,  New Zealand: Non-Maori (1978-1982),0,0,0,0,  New Zealand: Non-Maori (1978-1982),0,0,0,0,  New Zealand: Non-Maori (1978-1982),0,0,0,0,  New Zealand: Non-Maori (1978-1982),2,0.3,0.3,0,  New Zealand: Non-Maori (1978-1982),4,0.7,0.7,0,  New Zealand: Non-Maori (1978-1982),35,6.3,6.3,0.03,  New Zealand: Non-Maori (1978-1982),144,26,26,0.13,  New Zealand: Non-Maori (1978-1982),229,51.4,51.4,0.26,  New Zealand: Non-Maori (1978-1982),376,96.4,96.4,0.48,  New Zealand: Non-Maori (1978-1982),483,142.5,142.5,0.71,  New Zealand: Non-Maori (1978-1982),572,159,159,0.8,  New Zealand: Non-Maori (1978-1982),582,162,162,0.81,  New Zealand: Non-Maori (1978-1982),622,187.4,187.4,0.94,  New Zealand: Non-Maori (1978-1982),608,201.3,201.3,1.01,  New Zealand: Non-Maori (1978-1982),568,233.8,233.8,1.17,  New Zealand: Non-Maori (1978-1982),433,255,255,1.28,  New Zealand: Non-Maori (1978-1982),297,282.7,282.7,1.41,  New Zealand: Non-Maori (1978-1982),230,299.6,299.6,..,
Oceania ,  New Zealand: Pacific Islander (1978-1982),85,38.7,80.3,..,  New Zealand: Pacific Islander (1978-1982),0,0,0,0,  New Zealand: Pacific Islander (1978-1982),0,0,0,0,  New Zealand: Pacific Islander (1978-1982),0,0,0,0,  New Zealand: Pacific Islander (1978-1982),0,0,0,0,  New Zealand: Pacific Islander (1978-1982),0,0,0,0,  New Zealand: Pacific Islander (1978-1982),1,4.4,4.4,0.02,  New Zealand: Pacific Islander (1978-1982),6,31.6,31.6,0.16,  New Zealand: Pacific Islander (1978-1982),13,98.9,98.9,0.49,  New Zealand: Pacific Islander (1978-1982),18,180.7,180.7,0.9,  New Zealand: Pacific Islander (1978-1982),12,184.3,184.3,0.92,  New Zealand: Pacific Islander (1978-1982),9,187.5,187.5,0.94,  New Zealand: Pacific Islander (1978-1982),6,177,177,0.88,  New Zealand: Pacific Islander (1978-1982),6,233.9,233.9,1.17,  New Zealand: Pacific Islander (1978-1982),5,314.5,314.5,1.57,  New Zealand: Pacific Islander (1978-1982),5,444.4,444.4,2.22,  New Zealand: Pacific Islander (1978-1982),2,303,303,1.52,  New Zealand: Pacific Islander (1978-1982),2,606.1,606.1,3.03,  New Zealand: Pacific Islander (1978-1982),0,0,0,..,
Oceania ,"  USA, Hawaii: Chinese (1978-1982)",109,74.5,57.5,..,"  USA, Hawaii: Chinese (1978-1982)",0,0,0,0,"  USA, Hawaii: Chinese (1978-1982)",0,0,0,0,"  USA, Hawaii: Chinese (1978-1982)",0,0,0,0,"  USA, Hawaii: Chinese (1978-1982)",0,0,0,0,"  USA, Hawaii: Chinese (1978-1982)",1,8.1,8.1,0.04,"  USA, Hawaii: Chinese (1978-1982)",0,0,0,0,"  USA, Hawaii: Chinese (1978-1982)",2,15.4,15.4,0.08,"  USA, Hawaii: Chinese (1978-1982)",6,67.2,67.2,0.34,"  USA, Hawaii: Chinese (1978-1982)",10,148.7,148.7,0.74,"  USA, Hawaii: Chinese (1978-1982)",10,139.5,139.5,0.7,"  USA, Hawaii: Chinese (1978-1982)",11,122.8,122.8,0.61,"  USA, Hawaii: Chinese (1978-1982)",15,169.2,169.2,0.85,"  USA, Hawaii: Chinese (1978-1982)",18,230.6,230.6,1.15,"  USA, Hawaii: Chinese (1978-1982)",9,126.8,126.8,0.63,"  USA, Hawaii: Chinese (1978-1982)",11,241,241,1.2,"  USA, Hawaii: Chinese (1978-1982)",7,183,183,0.92,"  USA, Hawaii: Chinese (1978-1982)",7,303,303,1.52,"  USA, Hawaii: Chinese (1978-1982)",2,103.6,103.6,..,
Oceania ,"  USA, Hawaii: Filipino (1978-1982)",90,27.4,32,..,"  USA, Hawaii: Filipino (1978-1982)",0,0,0,0,"  USA, Hawaii: Filipino (1978-1982)",0,0,0,0,"  USA, Hawaii: Filipino (1978-1982)",0,0,0,0,"  USA, Hawaii: Filipino (1978-1982)",0,0,0,0,"  USA, Hawaii: Filipino (1978-1982)",0,0,0,0,"  USA, Hawaii: Filipino (1978-1982)",0,0,0,0,"  USA, Hawaii: Filipino (1978-1982)",5,17.3,17.3,0.09,"  USA, Hawaii: Filipino (1978-1982)",5,22.1,22.1,0.11,"  USA, Hawaii: Filipino (1978-1982)",12,62,62,0.31,"  USA, Hawaii: Filipino (1978-1982)",17,105.8,105.8,0.53,"  USA, Hawaii: Filipino (1978-1982)",17,117.5,117.5,0.59,"  USA, Hawaii: Filipino (1978-1982)",10,76.3,76.3,0.38,"  USA, Hawaii: Filipino (1978-1982)",5,63.3,63.3,0.32,"  USA, Hawaii: Filipino (1978-1982)",5,101.6,101.6,0.51,"  USA, Hawaii: Filipino (1978-1982)",5,102,102,0.51,"  USA, Hawaii: Filipino (1978-1982)",4,135.1,135.1,0.68,"  USA, Hawaii: Filipino (1978-1982)",4,264.9,264.9,1.32,"  USA, Hawaii: Filipino (1978-1982)",1,79.7,79.7,..,
Oceania ,"  USA, Hawaii: Hawaiian (1978-1982)",269,61.5,93.9,..,"  USA, Hawaii: Hawaiian (1978-1982)",0,0,0,0,"  USA, Hawaii: Hawaiian (1978-1982)",0,0,0,0,"  USA, Hawaii: Hawaiian (1978-1982)",0,0,0,0,"  USA, Hawaii: Hawaiian (1978-1982)",0,0,0,0,"  USA, Hawaii: Hawaiian (1978-1982)",1,2.3,2.3,0.01,"  USA, Hawaii: Hawaiian (1978-1982)",3,8.4,8.4,0.04,"  USA, Hawaii: Hawaiian (1978-1982)",4,12.7,12.7,0.06,"  USA, Hawaii: Hawaiian (1978-1982)",13,53,53,0.26,"  USA, Hawaii: Hawaiian (1978-1982)",25,133.2,133.2,0.67,"  USA, Hawaii: Hawaiian (1978-1982)",28,165.3,165.3,0.83,"  USA, Hawaii: Hawaiian (1978-1982)",31,190.4,190.4,0.95,"  USA, Hawaii: Hawaiian (1978-1982)",39,305.6,305.6,1.53,"  USA, Hawaii: Hawaiian (1978-1982)",39,469.9,469.9,2.35,"  USA, Hawaii: Hawaiian (1978-1982)",33,395.4,395.4,1.98,"  USA, Hawaii: Hawaiian (1978-1982)",22,438.2,438.2,2.19,"  USA, Hawaii: Hawaiian (1978-1982)",18,594.1,594.1,2.97,"  USA, Hawaii: Hawaiian (1978-1982)",7,402.3,402.3,2.01,"  USA, Hawaii: Hawaiian (1978-1982)",6,413.8,413.8,..,
Oceania ,"  USA, Hawaii: Japanese (1978-1982)",453,71.6,50.1,..,"  USA, Hawaii: Japanese (1978-1982)",0,0,0,0,"  USA, Hawaii: Japanese (1978-1982)",0,0,0,0,"  USA, Hawaii: Japanese (1978-1982)",0,0,0,0,"  USA, Hawaii: Japanese (1978-1982)",0,0,0,0,"  USA, Hawaii: Japanese (1978-1982)",0,0,0,0,"  USA, Hawaii: Japanese (1978-1982)",2,3.8,3.8,0.02,"  USA, Hawaii: Japanese (1978-1982)",14,32.4,32.4,0.16,"  USA, Hawaii: Japanese (1978-1982)",25,64.2,64.2,0.32,"  USA, Hawaii: Japanese (1978-1982)",40,120.7,120.7,0.6,"  USA, Hawaii: Japanese (1978-1982)",53,120,120,0.6,"  USA, Hawaii: Japanese (1978-1982)",83,156.4,156.4,0.78,"  USA, Hawaii: Japanese (1978-1982)",69,134.1,134.1,0.67,"  USA, Hawaii: Japanese (1978-1982)",67,164,164,0.82,"  USA, Hawaii: Japanese (1978-1982)",47,178.1,178.1,0.89,"  USA, Hawaii: Japanese (1978-1982)",23,133.5,133.5,0.67,"  USA, Hawaii: Japanese (1978-1982)",15,96.2,96.2,0.48,"  USA, Hawaii: Japanese (1978-1982)",8,85.2,85.2,0.43,"  USA, Hawaii: Japanese (1978-1982)",7,89,89,..,
Oceania ,"  USA, Hawaii: White (1978-1982)",569,89.6,84.4,..,"  USA, Hawaii: White (1978-1982)",0,0,0,0,"  USA, Hawaii: White (1978-1982)",0,0,0,0,"  USA, Hawaii: White (1978-1982)",0,0,0,0,"  USA, Hawaii: White (1978-1982)",0,0,0,0,"  USA, Hawaii: White (1978-1982)",0,0,0,0,"  USA, Hawaii: White (1978-1982)",8,9.7,9.7,0.05,"  USA, Hawaii: White (1978-1982)",10,13.7,13.7,0.07,"  USA, Hawaii: White (1978-1982)",23,45,45,0.22,"  USA, Hawaii: White (1978-1982)",41,126.6,126.6,0.63,"  USA, Hawaii: White (1978-1982)",57,214,214,1.07,"  USA, Hawaii: White (1978-1982)",61,201.7,201.7,1.01,"  USA, Hawaii: White (1978-1982)",65,219.9,219.9,1.1,"  USA, Hawaii: White (1978-1982)",78,288,288,1.44,"  USA, Hawaii: White (1978-1982)",81,410.4,410.4,2.05,"  USA, Hawaii: White (1978-1982)",49,369,369,1.84,"  USA, Hawaii: White (1978-1982)",40,424.4,424.4,2.12,"  USA, Hawaii: White (1978-1982)",33,559.8,559.8,2.8,"  USA, Hawaii: White (1978-1982)",23,511.1,511.1,..,
,,21312,913.9,911.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.9,0,0,3,0.4,0.4,0,0,30,19.8,19.8,0.11,0,201,104,104.3,0.52,0,614,355.4,356.1,1.8,0,1071,828.9,830.1,4.14,0,1682,1625.1,1627.3,8.13,0,2161,2227.3,2231.3,11.16,0,2331,2239.8,2243.6,11.22,0,2521,2493.4,2498.9,12.49,0,2612,3137.2,3141.8,15.71,0,2520,3447.4,3452.1,17.26,0,2048,3985.9,3992.5,19.95,0,1599,3877.6,3882.8,19.44,0,1067,4141.7,4145.8,20.72,0,840,3075.8,3081.9,0,
